###Instituição; Cod.IBGE; UF; População; Top 1 CATEGORY; Top 1 %; Top 1 VALUE; Top 1 CENTROID; Top 1 DIFF ; Top 2 CATEGORY; Top 2 %; Top 2 VALUE; Top 2 CENTROID; Top 2 DIFF ; Top 3 CATEGORY; Top 3 %; Top 3 VALUE; Top 3 CENTROID; Top 3 DIFF ; Top 4 CATEGORY; Top 4 %; Top 4 VALUE; Top 4 CENTROID; Top 4 DIFF ; Top 5 CATEGORY; Top 5 %; Top 5 VALUE; Top 5 CENTROID; Top 5 DIFF ; lof_absoluto_suav_norm
Prefeitura Municipal de Ipueiras - TO;  1709807;  TO;  1843; Transporte; 20.18%; 14989.40; 877952.29; -862962.89; Saúde; 18.80%; 1524277.80; 2328172.18; -803894.38; Administração; 15.31%; 1112956.41; 1767453.06; -654496.65; Comércio e Serviços; 12.89%; 555992.97; 4799.94; 551193.03; Agricultura; 07.13%; 217509.44; 522541.42; -305031.98;  1.14
Prefeitura Municipal de Quatro Irmãos - RS;  4315313;  RS;  1846; Transporte; 27.61%; 1708801.24; 767711.31; 941089.93; Urbanismo; 14.98%; 121246.05; 631835.78; -510589.73; Administração; 12.89%; 1325676.38; 1765103.47; -439427.09; Educação; 07.84%; 2272322.32; 2005015.85; 267306.47; Previdência Social; 06.90%; 0; 235352.96; -235352.96;  1.12
Prefeitura Municipal de Aspásia - SP;  3503950;  SP;  1851; Urbanismo; 17.47%; 1215521.87; 597093.83; 618428.04; Transporte; 16.89%; 219244.50; 816924.40; -597679.90; Previdência Social; 10.47%; 578727.30; 208197.54; 370529.76; Agricultura; 08.84%; 207855.52; 520769.13; -312913.61; Assistência Social; 08.00%; 741109.05; 458006.84; 283102.21;  1.28
Prefeitura Municipal de Pouso Novo - RS;  4315131;  RS;  1862; Agricultura; 22.17%; 1526214.29; 457337.53; 1068876.76; Transporte; 21.57%; 1785702.43; 745654.89; 1040047.54; Urbanismo; 13.49%; 0; 650262.74; -650262.74; Saúde; 07.37%; 1951236.95; 2306416.55; -355179.60; Previdência Social; 05.42%; 0; 261492.57; -261492.57;  1.15
Prefeitura Municipal de Quixabá - PB;  2512606;  PB;  1868; Transporte; 19.36%; 67755.78; 820119.17; -752363.39; Urbanismo; 15.10%; 1229442.21; 642491.69; 586950.52; Legislativa; 11.71%; 0; 455024.00; -455024.00; Educação; 11.39%; 2555066.59; 2112302.56; 442764.03; Cultura; 06.62%; 357783.00; 100330.77; 257452.23;  1.26
Prefeitura Municipal de Coxixola - PB;  2504850;  PB;  1874; Transporte; 18.87%; 43100.00; 849159.79; -806059.79; Urbanismo; 13.25%; 1176130.03; 610290.14; 565839.89; Administração; 11.60%; 1227840.04; 1723393.23; -495553.19; Saúde; 10.13%; 1916658.97; 2349263.84; -432604.87; Educação; 09.51%; 1729097.66; 2135117.00; -406019.34;  1.08
Prefeitura Municipal de São João de Iracema - SP;  3549250;  SP;  1875; Despesas (Intraorçamentárias); 28.77%; 892416.67; 91364.80; 801051.87; Previdência Social; 09.95%; 553557.59; 276534.89; 277022.70; Gestão Ambiental; 08.92%; 305750.00; 57408.01; 248341.99; Habitação; 08.61%; 254853.33; 15194.78; 239658.55; Administração; 07.62%; 1874200.77; 1662134.07; 212066.70;  1.16
Prefeitura Municipal de Sucupira - TO;  1720853;  TO;  1878; Saúde; 22.09%; 1489934.21; 2294705.94; -804771.73; Agricultura; 15.69%; 0; 571769.98; -571769.98; Administração; 12.61%; 1208043.58; 1667700.78; -459657.20; Urbanismo; 11.75%; 226987.28; 655213.81; -428226.53; Previdência Social; 07.68%; 8264.24; 288109.63; -279845.39;  1.23
Prefeitura Municipal de São Miguel da Boa Vista - SC;  4217154;  SC;  1885; Agricultura; 25.30%; 1227668.95; 525571.88; 702097.07; Urbanismo; 17.28%; 201626.06; 681153.10; -479527.04; Previdência Social; 11.01%; 0; 305647.02; -305647.02; Educação; 07.44%; 2309911.40; 2103420.60; 206490.80; Saúde; 06.72%; 2114488.31; 2300958.02; -186469.71;  0.99
Prefeitura Municipal de Riacho de Santo Antônio - PB;  2512788;  PB;  1890; Transporte; 21.10%; 0; 809757.01; -809757.01; Educação; 14.95%; 2634043.11; 2060175.48; 573867.63; Urbanismo; 10.73%; 1051480.46; 639591.04; 411889.42; Saúde; 09.10%; 1929787.22; 2279219.97; -349432.75; Previdência Social; 08.18%; 0; 314037.19; -314037.19;  1.13
Prefeitura Municipal de Miraselva - PR;  4116000;  PR;  1890; Agricultura; 20.62%; 0; 545133.55; -545133.55; Educação; 19.68%; 2605985.76; 2085719.53; 520266.23; Previdência Social; 11.88%; 0; 314037.19; -314037.19; Saúde; 06.67%; 2439652.45; 2263224.36; 176428.09; Urbanismo; 05.81%; 538630.01; 692165.06; -153535.05;  1.31
Prefeitura Municipal de Muliterno - RS;  4312625;  RS;  1890; Transporte; 20.07%; 1692962.94; 773535.82; 919427.12; Agricultura; 15.35%; 1248237.12; 545133.55; 703103.57; Urbanismo; 15.09%; 1153.00; 692165.06; -691012.06; Educação; 14.76%; 1409854.04; 2085719.53; -675865.49; Saúde; 11.02%; 2768118.05; 2263224.36; 504893.69;  1.43
Prefeitura Municipal de Areia de Baraúnas - PB;  2501153;  PB;  1894; Transporte; 19.80%; 0; 773535.82; -773535.82; Educação; 16.95%; 2748166.16; 2085719.53; 662446.63; Administração; 14.44%; 1093072.88; 1657296.88; -564224.00; Previdência Social; 11.00%; 743783.04; 314037.19; 429745.85; Saúde; 09.25%; 1901851.26; 2263224.36; -361373.10;  1.20
Prefeitura Municipal de Arco-Íris - SP;  3503356;  SP;  1907; Saúde; 19.31%; 2959699.91; 2227571.27; 732128.64; Administração; 17.67%; 2289391.65; 1619425.23; 669966.42; Assistência Social; 14.55%; 952502.02; 400948.78; 551553.24; Transporte; 11.25%; 1249179.36; 822854.81; 426324.55; Urbanismo; 05.70%; 461317.29; 677284.99; -215967.70;  1.04
Prefeitura Municipal de Turmalina - SP;  3555307;  SP;  1912; Previdência Social; 23.43%; 1075313.71; 290600.58; 784713.13; Despesas (Intraorçamentárias); 18.69%; 725011.25; 99226.10; 625785.15; Urbanismo; 10.53%; 932138.09; 579518.16; 352619.93; Agricultura; 09.14%; 265585.79; 571498.03; -305912.24; Encargos Especiais; 07.23%; 450319.47; 208283.98; 242035.49;  0.99
Prefeitura Municipal de Douradoquara - MG;  3123502;  MG;  1915; Administração; 30.55%; 3049881.51; 1661962.51; 1387919.00; Educação; 15.68%; 1398185.02; 2110693.50; -712508.48; Agricultura; 09.20%; 167637.88; 585442.28; -417804.40; Transporte; 08.95%; 500846.27; 907297.60; -406451.33; Urbanismo; 07.21%; 899271.92; 571757.78; 327514.14;  1.02
Prefeitura Municipal de Tapiraí - MG;  3168200;  MG;  1922; Administração; 25.06%; 1122380.33; 1808177.86; -685797.53; Agricultura; 18.26%; 79510.94; 579341.78; -499830.84; Previdência Social; 11.72%; 588653.07; 267770.61; 320882.46; Urbanismo; 11.37%; 874549.11; 563306.77; 311242.34; Assistência Social; 04.29%; 309058.24; 426363.72; -117305.48;  1.09
Prefeitura Municipal de Esperança Nova - PR;  4107520;  PR;  1922; Educação; 15.45%; 1647377.72; 2128940.56; -481562.84; Transporte; 15.11%; 541078.61; 1011991.57; -470912.96; Legislativa; 14.17%; 0; 441578.24; -441578.24; Previdência Social; 08.98%; 0; 280018.71; -280018.71; Gestão Ambiental; 06.85%; 278179.20; 64654.64; 213524.56;  1.17
Prefeitura Municipal de Mesópolis - SP;  3529658;  SP;  1933; Educação; 26.46%; 3513583.63; 2068272.16; 1445311.47; Previdência Social; 15.36%; 1065900.63; 226723.68; 839176.95; Transporte; 12.45%; 360312.27; 1040574.88; -680262.61; Encargos Especiais; 11.11%; 794199.77; 187536.52; 606663.25; Urbanismo; 09.29%; 1063378.08; 555913.81; 507464.27;  1.18
Prefeitura Municipal de Olaria - MG;  3145406;  MG;  1935; Previdência Social; 17.71%; 854404.00; 246222.64; 608181.36; Administração; 13.47%; 1375554.20; 1838283.20; -462729.00; Agricultura; 12.91%; 197613.83; 641153.20; -443539.37; Transporte; 09.83%; 623912.45; 961450.87; -337538.42; Assistência Social; 08.57%; 148392.19; 442893.17; -294500.98;  1.04
Prefeitura Municipal de Cunhataí - SC;  4204756;  SC;  1937; Urbanismo; 20.06%; 1419811.38; 507591.84; 912219.54; Agricultura; 16.61%; 1338968.44; 583517.40; 755451.04; Administração; 12.23%; 1337624.42; 1893758.53; -556134.11; Transporte; 08.29%; 1312775.48; 935619.79; 377155.69; Previdência Social; 07.51%; 0; 341694.40; -341694.40;  1.05
Prefeitura Municipal de Rio da Conceição - TO;  1718659;  TO;  1938; Transporte; 20.51%; 4463.47; 961319.32; -956855.85; Saúde; 19.40%; 1439816.28; 2344553.69; -904737.41; Agricultura; 13.41%; 0; 625541.29; -625541.29; Previdência Social; 06.73%; 0; 314016.52; -314016.52; Educação; 06.57%; 1856845.81; 2163277.69; -306431.88;  1.25
Prefeitura Municipal de Queluzito - MG;  3153806;  MG;  1940; Transporte; 22.51%; 228323.17; 986347.18; -758024.01; Educação; 17.54%; 1602950.56; 2193749.36; -590798.80; Legislativa; 13.17%; 0; 443639.57; -443639.57; Agricultura; 09.31%; 303706.94; 617079.38; -313372.44; Administração; 05.56%; 1734287.00; 1921542.52; -187255.52;  1.17
Prefeitura Municipal de Nova Boa Vista - RS;  4312955;  RS;  1965; Administração; 15.36%; 2356603.17; 1871260.28; 485342.89; Urbanismo; 13.17%; 212412.50; 628794.92; -416382.42; Agricultura; 13.00%; 952066.89; 541184.38; 410882.51; Despesas (Intraorçamentárias); 11.14%; 441791.28; 89842.66; 351948.62; Transporte; 09.55%; 637946.21; 939812.66; -301866.45;  1.04
Prefeitura Municipal de Ibiam - SC;  4206751;  SC;  1971; Transporte; 40.77%; 2235559.05; 886691.85; 1348867.20; Urbanismo; 13.23%; 163715.79; 601486.10; -437770.31; Administração; 10.48%; 1531958.76; 1878738.96; -346780.20; Encargos Especiais; 07.74%; 480386.32; 224228.10; 256158.22; Assistência Social; 04.63%; 314387.52; 467623.30; -153235.78;  1.04
Prefeitura Municipal de Barra do Rio Azul - RS;  4301925;  RS;  1972; Urbanismo; 19.74%; 7388.72; 637532.51; -630143.79; Educação; 18.92%; 1537125.51; 2140980.86; -603855.35; Administração; 14.26%; 2263201.55; 1808145.10; 455056.45; Transporte; 09.69%; 1273059.24; 963653.74; 309405.50; Previdência Social; 06.24%; 193861.66; 393016.81; -199155.15;  1.04
Prefeitura Municipal de São Pedro das Missões - RS;  4319364;  RS;  1977; Urbanismo; 17.36%; 99002.80; 609136.47; -510133.67; Saúde; 15.70%; 1911282.10; 2372547.83; -461265.73; Previdência Social; 11.88%; 0; 348944.21; -348944.21; Encargos Especiais; 08.83%; 0; 259384.90; -259384.90; Transporte; 08.47%; 1300676.97; 1051779.48; 248897.49;  1.16
Prefeitura Municipal de Ipiranga do Sul - RS;  4310462;  RS;  1985; Administração; 17.70%; 2482901.65; 1740294.83; 742606.82; Saúde; 13.90%; 2903479.58; 2320428.97; 583050.61; Transporte; 11.28%; 1491564.31; 1018422.80; 473141.51; Urbanismo; 10.90%; 202185.98; 659261.30; -457075.32; Educação; 10.80%; 2527918.06; 2075001.17; 452916.89;  1.10
Prefeitura Municipal de Vespasiano Correa - RS;  4322855;  RS;  1986; Transporte; 19.20%; 1950012.41; 968161.60; 981850.81; Agricultura; 15.01%; 1387528.43; 619833.69; 767694.74; Administração; 10.76%; 1269490.12; 1819786.52; -550296.40; Educação; 10.36%; 1597923.61; 2127714.99; -529791.38; Saúde; 10.07%; 2872823.72; 2358049.64; 514774.08;  1.01
Prefeitura Municipal de Alto Bela Vista - SC;  4200754;  SC;  1997; Transporte; 23.00%; 2099700.96; 941746.02; 1157954.94; Agricultura; 18.43%; 1510634.30; 582827.15; 927807.15; Educação; 17.46%; 2925160.05; 2045837.18; 879322.87; Previdência Social; 07.74%; 0; 389607.55; -389607.55; Administração; 06.99%; 1470016.80; 1821882.91; -351866.11;  1.05
Prefeitura Municipal de Floriano Peixoto - RS;  4308250;  RS;  2004; Urbanismo; 22.81%; 0; 616468.92; -616468.92; Transporte; 21.80%; 466822.58; 1055924.76; -589102.18; Administração; 11.71%; 2091951.79; 1775617.53; 316334.26; Agricultura; 05.83%; 803629.49; 646089.32; 157540.17; Saúde; 05.70%; 2181033.38; 2335143.50; -154110.12;  1.14
Prefeitura Municipal de Turiúba - SP;  3555208;  SP;  2005; Transporte; 18.07%; 215341.36; 1094664.90; -879323.54; Previdência Social; 16.68%; 1055031.26; 243454.01; 811577.25; Despesas (Intraorçamentárias); 15.32%; 798821.65; 53322.19; 745499.46; Administração; 10.78%; 2299416.76; 1774520.28; 524896.48; Educação; 09.21%; 2421041.43; 1972614.58; 448426.85;  1.05
Prefeitura Municipal de Água Limpa - GO;  5200209;  GO;  2007; Administração; 22.06%; 2826543.09; 1786856.52; 1039686.57; Agricultura; 11.73%; 134468.67; 687314.13; -552845.46; Urbanismo; 10.45%; 1011045.65; 518811.81; 492233.84; Previdência Social; 07.56%; 621533.54; 265128.90; 356404.64; Transporte; 06.97%; 728880.43; 1057144.08; -328263.65;  1.09
Prefeitura Municipal de Guarani d'Oeste - SP;  3518008;  SP;  2021; Educação; 20.41%; 2915006.19; 1977648.48; 937357.71; Transporte; 17.20%; 278767.32; 1068873.58; -790106.26; Urbanismo; 15.45%; 1201089.88; 491416.49; 709673.39; Administração; 11.97%; 1319441.06; 1869449.61; -550008.55; Saúde; 07.23%; 2638418.32; 2306285.93; 332132.39;  1.19
Prefeitura Municipal de Serranos - MG;  3167004;  MG;  2033; Previdência Social; 14.80%; 964046.04; 240768.94; 723277.10; Administração; 14.16%; 1136120.03; 1828140.07; -692020.04; Educação; 13.77%; 1345081.93; 2017833.93; -672752.00; Despesas (Intraorçamentárias); 11.96%; 624652.57; 39941.08; 584711.49; Transporte; 10.37%; 535196.64; 1041771.45; -506574.81;  1.10
Prefeitura Municipal de Protásio Alves - RS;  4315172;  RS;  2044; Administração; 25.45%; 3012896.10; 1808348.14; 1204547.96; Trabalho; 13.53%; 657128.34; 16622.58; 640505.76; Legislativa; 09.65%; 0; 456933.70; -456933.70; Transporte; 09.12%; 525151.14; 956753.33; -431602.19; Educação; 07.24%; 1637031.21; 1979829.31; -342798.10;  1.35
Prefeitura Municipal de Senador Cortes - MG;  3165602;  MG;  2046; Administração; 46.17%; 9064679.84; 1808348.14; 7256331.70; Saúde; 14.75%; 0; 2318315.08; -2318315.08; Educação; 12.60%; 0; 1979829.31; -1979829.31; Transporte; 06.09%; 0; 956753.33; -956753.33; Agricultura; 03.94%; 0; 619537.82; -619537.82;  3.17
Prefeitura Municipal de Irati - SC;  4207858;  SC;  2046; Transporte; 24.51%; 1825917.35; 953142.23; 872775.12; Saúde; 15.52%; 1820011.46; 2372792.59; -552781.13; Urbanismo; 14.34%; 1025918.52; 515155.39; 510763.13; Desporto e Lazer; 08.48%; 413268.77; 111149.50; 302119.27; Previdência Social; 07.53%; 0; 268335.24; -268335.24;  1.04
Prefeitura Municipal de Marema - SC;  4210555;  SC;  2046; Transporte; 38.60%; 2774040.12; 917328.97; 1856711.15; Agricultura; 13.23%; 1234994.63; 598811.18; 636183.45; Educação; 08.63%; 1634597.05; 2049843.84; -415246.79; Assistência Social; 06.08%; 785681.33; 493073.22; 292608.11; Previdência Social; 05.96%; 0; 286857.65; -286857.65;  1.03
Prefeitura Municipal de Santo Antônio do Planalto - RS;  4317756;  RS;  2055; Despesas (Intraorçamentárias); 17.83%; 859234.29; 71173.71; 788060.58; Transporte; 16.76%; 1731960.29; 990997.13; 740963.16; Urbanismo; 13.16%; 1023.10; 582855.19; -581832.09; Previdência Social; 07.44%; 615875.49; 286857.65; 329017.84; Saúde; 06.84%; 2078328.50; 2380846.18; -302517.68;  1.33
Prefeitura Municipal de São Patrício - GO;  5220280;  GO;  2058; Urbanismo; 29.87%; 2004951.70; 492425.62; 1512526.08; Transporte; 22.19%; 24600.00; 1148596.74; -1123996.74; Educação; 12.15%; 1470368.31; 2085929.71; -615561.40; Encargos Especiais; 05.46%; 481444.46; 204734.36; 276710.10; Previdência Social; 05.38%; 532660.21; 260224.64; 272435.57;  1.12
Prefeitura Municipal de Nova Canaã Paulista - SP;  3532843;  SP;  2059; Urbanismo; 16.07%; 1314720.26; 595277.07; 719443.19; Transporte; 15.40%; 408757.45; 1098004.20; -689246.75; Saúde; 15.32%; 3036531.07; 2350581.60; 685949.47; Previdência Social; 12.59%; 869259.64; 305785.68; 563473.96; Agricultura; 08.22%; 304877.85; 672835.12; -367957.27;  1.08
Prefeitura Municipal de Água Comprida - MG;  3100708;  MG;  2067; Saúde; 22.28%; 3845795.47; 2358766.96; 1487028.51; Administração; 13.61%; 2652262.87; 1743689.83; 908573.04; Saneamento; 11.35%; 862313.76; 104630.64; 757683.12; Transporte; 09.71%; 372837.53; 1020941.45; -648103.92; Cultura; 06.81%; 563064.71; 108633.77; 454430.94;  1.22
Prefeitura Municipal de Santa Cruz da Esperança - SP;  3546256;  SP;  2070; Educação; 25.86%; 3794837.19; 2060853.22; 1733983.97; Transporte; 14.25%; 65298.47; 1020941.45; -955642.98; Administração; 14.11%; 2689877.33; 1743689.83; 946187.50; Saúde; 12.90%; 3223594.29; 2358766.96; 864827.33; Agricultura; 08.42%; 54471.58; 618702.59; -564231.01;  1.22
Prefeitura Municipal de Taipas do Tocantins - TO;  1720937;  TO;  2075; Saúde; 23.90%; 1140935.69; 2451381.95; -1310446.26; Transporte; 15.61%; 162455.52; 1018035.63; -855580.11; Educação; 14.15%; 1337058.02; 2112889.41; -775831.39; Urbanismo; 10.60%; 115054.07; 695919.55; -580865.48; Agricultura; 09.53%; 111352.29; 633828.19; -522475.90;  1.15
Prefeitura Municipal de Doutor Ricardo - RS;  4306759;  RS;  2079; Urbanismo; 15.65%; 206631.95; 735034.57; -528402.62; Administração; 13.35%; 1384788.45; 1835473.33; -450684.88; Previdência Social; 11.19%; 0; 377740.20; -377740.20; Saneamento; 09.17%; 404240.90; 94587.96; 309652.94; Educação; 08.61%; 1778338.00; 2069004.99; -290666.99;  1.04
Prefeitura Municipal de Vanini - RS;  4322558;  RS;  2080; Agricultura; 18.48%; 953544.59; 506177.91; 447366.68; Previdência Social; 12.97%; 52265.22; 366202.81; -313937.59; Assistência Social; 11.58%; 822308.52; 541972.78; 280335.74; Transporte; 10.98%; 1147233.95; 881504.65; 265729.30; Administração; 10.97%; 1561074.21; 1826604.23; -265530.02;  1.03
Prefeitura Municipal de Aloândia - GO;  5200506;  GO;  2084; Educação; 25.03%; 1045908.22; 2034167.40; -988259.18; Agricultura; 13.65%; 0; 538977.27; -538977.27; Transporte; 12.85%; 420778.62; 928099.28; -507320.66; Administração; 11.71%; 2252213.81; 1789687.10; 462526.71; Saúde; 09.97%; 2822882.43; 2429110.73; 393771.70;  1.33
Prefeitura Municipal de Almirante Tamandaré do Sul - RS;  4300471;  RS;  2098; Urbanismo; 14.48%; 386681.46; 792695.16; -406013.70; Previdência Social; 12.95%; 0; 363171.27; -363171.27; Administração; 12.37%; 2111475.46; 1764690.78; 346784.68; Saúde; 10.20%; 2712927.39; 2427033.78; 285893.61; Agricultura; 07.94%; 738373.22; 515709.27; 222663.95;  1.01
Prefeitura Municipal de Poço das Antas - RS;  4314753;  RS;  2099; Educação; 24.11%; 3003684.01; 2031623.24; 972060.77; Urbanismo; 18.89%; 0; 761476.95; -761476.95; Transporte; 10.81%; 1390430.38; 954496.91; 435933.47; Previdência Social; 08.24%; 0; 332094.59; -332094.59; Saúde; 08.16%; 2129258.31; 2458118.94; -328860.63;  1.25
Prefeitura Municipal de São Vendelino - RS;  4319752;  RS;  2107; Educação; 25.19%; 3214689.82; 2031623.24; 1183066.58; Urbanismo; 16.22%; 0; 761476.95; -761476.95; Agricultura; 10.43%; 1035706.08; 545904.50; 489801.58; Transporte; 09.82%; 1415719.58; 954496.91; 461222.67; Saneamento; 07.81%; 483333.35; 116515.30; 366818.05;  1.20
Prefeitura Municipal de Santo Antônio dos Milagres - PI;  2209450;  PI;  2109; Transporte; 22.66%; 12800.00; 995728.21; -982928.21; Saúde; 20.58%; 1595548.60; 2488422.52; -892873.92; Agricultura; 11.49%; 73783.00; 572122.53; -498339.53; Urbanismo; 09.84%; 362549.60; 789275.64; -426726.04; Previdência Social; 07.52%; 27419.17; 353620.50; -326201.33;  1.01
Prefeitura Municipal de Aracitaba - MG;  3103306;  MG;  2112; Educação; 17.79%; 1276876.86; 2033800.19; -756923.33; Transporte; 15.84%; 352332.93; 1026549.61; -674216.68; Saúde; 12.62%; 1924261.17; 2461119.86; -536858.69; Administração; 09.36%; 1347091.45; 1745414.76; -398323.31; Agricultura; 07.11%; 255297.98; 557756.05; -302458.07;  1.05
Prefeitura Municipal de Cruzaltense - RS;  4306130;  RS;  2115; Transporte; 16.31%; 1753695.29; 1008616.25; 745079.04; Urbanismo; 15.15%; 66927.57; 758773.63; -691846.06; Saúde; 11.21%; 2909561.64; 2397470.66; 512090.98; Agricultura; 10.27%; 1047665.51; 578486.28; 469179.23; Assistência Social; 08.89%; 149488.96; 555378.38; -405889.42;  1.18
Prefeitura Municipal de Passa-Vinte - MG;  3147808;  MG;  2117; Administração; 23.92%; 1005402.27; 1797744.92; -792342.65; Transporte; 15.72%; 1504916.90; 984374.17; 520542.73; Assistência Social; 10.83%; 194936.29; 553565.09; -358628.80; Agricultura; 10.65%; 274813.53; 627458.18; -352644.65; Urbanismo; 08.73%; 434469.13; 723645.70; -289176.57;  1.08
Prefeitura Municipal de Santa Rosa de Lima - SC;  4215604;  SC;  2122; Transporte; 39.81%; 3176592.22; 805576.13; 2371016.09; Educação; 14.30%; 2862625.26; 2011304.83; 851320.43; Administração; 09.75%; 1205082.02; 1786006.02; -580924.00; Urbanismo; 09.60%; 196360.19; 768007.23; -571647.04; Previdência Social; 05.85%; 0; 348399.45; -348399.45;  1.15
Prefeitura Municipal de Davinópolis - GO;  5206909;  GO;  2123; Previdência Social; 21.35%; 1247820.20; 271099.11; 976721.09; Urbanismo; 20.18%; 1568983.63; 645803.36; 923180.27; Administração; 12.23%; 2265833.75; 1706405.86; 559427.89; Saúde; 09.21%; 2843311.61; 2422002.55; 421309.06; Agricultura; 06.98%; 837085.96; 517802.14; 319283.82;  1.09
Prefeitura Municipal de Parisi - SP;  3536257;  SP;  2126; Transporte; 23.74%; 104339.12; 966496.73; -862157.61; Saúde; 16.90%; 2993235.46; 2379328.50; 613906.96; Urbanismo; 10.62%; 1039777.84; 653975.66; 385802.18; Previdência Social; 08.49%; 569830.84; 261535.60; 308295.24; Saneamento; 07.58%; 362335.26; 87076.29; 275258.97;  1.06
Prefeitura Municipal de Pinhal da Serra - RS;  4314464;  RS;  2138; Administração; 41.13%; 6062912.17; 1717091.94; 4345820.23; Saúde; 20.35%; 4621957.97; 2471943.49; 2150014.48; Agricultura; 11.10%; 1766197.69; 592793.46; 1173404.23; Educação; 09.53%; 3162475.13; 2155883.98; 1006591.15; Urbanismo; 05.13%; 157636.28; 700211.85; -542575.57;  1.21
Prefeitura Municipal de Santa Clara d'Oeste - SP;  3546108;  SP;  2139; Administração; 26.40%; 2971130.23; 1655802.96; 1315327.27; Saúde; 12.42%; 3064831.10; 2445976.93; 618854.17; Urbanismo; 11.09%; 1261659.31; 709289.29; 552370.02; Transporte; 10.20%; 439502.93; 947686.22; -508183.29; Educação; 07.99%; 2488751.68; 2090493.42; 398258.26;  0.98
