###Instituição; Cod.IBGE; UF; População; Top 1 CATEGORY; Top 1 %; Top 1 VALUE; Top 1 CENTROID; Top 1 DIFF ; Top 2 CATEGORY; Top 2 %; Top 2 VALUE; Top 2 CENTROID; Top 2 DIFF ; Top 3 CATEGORY; Top 3 %; Top 3 VALUE; Top 3 CENTROID; Top 3 DIFF ; Top 4 CATEGORY; Top 4 %; Top 4 VALUE; Top 4 CENTROID; Top 4 DIFF ; Top 5 CATEGORY; Top 5 %; Top 5 VALUE; Top 5 CENTROID; Top 5 DIFF ; lof_absoluto_suav_norm
Prefeitura Municipal de Ipueiras - TO;  1709807;  TO;  1843; Transporte; 21.51%; 14989.40; 1044433.24; -1029443.84; Saúde; 16.51%; 1524277.80; 2314762.49; -790484.69; Administração; 15.03%; 1112956.41; 1832535.51; -719579.10; Comércio e Serviços; 11.15%; 555992.97; 22083.60; 533909.37; Agricultura; 08.96%; 217509.44; 646461.93; -428952.49;  1.14
Prefeitura Municipal de Quatro Irmãos - RS;  4315313;  RS;  1846; Transporte; 21.29%; 1708801.24; 1044433.24; 664368.00; Administração; 16.24%; 1325676.38; 1832535.51; -506859.13; Urbanismo; 14.16%; 121246.05; 563234.24; -441988.19; Educação; 10.86%; 2272322.32; 1933363.94; 338958.38; Encargos Especiais; 07.53%; 0; 234911.68; -234911.68;  1.12
Prefeitura Municipal de Aspásia - SP;  3503950;  SP;  1851; Transporte; 22.09%; 219244.50; 1044433.24; -825188.74; Urbanismo; 17.46%; 1215521.87; 563234.24; 652287.63; Agricultura; 11.74%; 207855.52; 646461.93; -438606.41; Previdência Social; 10.28%; 578727.30; 194533.09; 384194.21; Administração; 08.28%; 1523371.19; 1832535.51; -309164.32;  1.28
Prefeitura Municipal de Pouso Novo - RS;  4315131;  RS;  1862; Agricultura; 19.64%; 1526214.29; 646461.93; 879752.36; Transporte; 16.54%; 1785702.43; 1044433.24; 741269.19; Urbanismo; 12.57%; 0; 563234.24; -563234.24; Saúde; 08.11%; 1951236.95; 2314762.49; -363525.54; Administração; 06.58%; 1537545.08; 1832535.51; -294990.43;  1.15
Prefeitura Municipal de Quixabá - PB;  2512606;  PB;  1868; Transporte; 22.18%; 67755.78; 1044433.24; -976677.46; Urbanismo; 15.13%; 1229442.21; 563234.24; 666207.97; Educação; 14.12%; 2555066.59; 1933363.94; 621702.65; Legislativa; 10.68%; 0; 470183.84; -470183.84; Agricultura; 08.07%; 291080.39; 646461.93; -355381.54;  1.26
Prefeitura Municipal de Coxixola - PB;  2504850;  PB;  1874; Transporte; 22.72%; 43100.00; 1044433.24; -1001333.24; Urbanismo; 13.91%; 1176130.03; 563234.24; 612895.79; Administração; 13.72%; 1227840.04; 1832535.51; -604695.47; Saúde; 09.03%; 1916658.97; 2314762.49; -398103.52; Agricultura; 07.66%; 308918.90; 646461.93; -337543.03;  1.08
Prefeitura Municipal de São João de Iracema - SP;  3549250;  SP;  1875; Despesas (Intraorçamentárias); 25.40%; 892416.67; 84245.88; 808170.79; Previdência Social; 11.28%; 553557.59; 194533.09; 359024.50; Gestão Ambiental; 08.48%; 305750.00; 36006.09; 269743.91; Transporte; 07.72%; 798785.00; 1044433.24; -245648.24; Habitação; 07.72%; 254853.33; 9181.86; 245671.47;  1.16
Prefeitura Municipal de Sucupira - TO;  1720853;  TO;  1878; Saúde; 22.75%; 1489934.21; 2314762.49; -824828.28; Agricultura; 17.83%; 0; 646461.93; -646461.93; Administração; 17.23%; 1208043.58; 1832535.51; -624491.93; Urbanismo; 09.28%; 226987.28; 563234.24; -336246.96; Transporte; 07.28%; 780680.58; 1044433.24; -263752.66;  1.23
Prefeitura Municipal de São Miguel da Boa Vista - SC;  4217154;  SC;  1885; Agricultura; 19.84%; 1227668.95; 660610.20; 567058.75; Urbanismo; 12.98%; 201626.06; 572541.99; -370915.93; Educação; 12.10%; 2309911.40; 1964126.37; 345785.03; Transporte; 10.83%; 799834.65; 1109426.55; -309591.90; Saúde; 07.74%; 2114488.31; 2335771.50; -221283.19;  0.99
Prefeitura Municipal de Riacho de Santo Antônio - PB;  2512788;  PB;  1890; Transporte; 26.52%; 0; 1094574.57; -1094574.57; Educação; 15.79%; 2634043.11; 1982556.09; 651487.02; Urbanismo; 12.43%; 1051480.46; 538710.85; 512769.61; Saúde; 09.80%; 1929787.22; 2334423.66; -404636.44; Agricultura; 08.53%; 310437.06; 662306.16; -351869.10;  1.13
Prefeitura Municipal de Miraselva - PR;  4116000;  PR;  1890; Agricultura; 22.66%; 0; 662306.16; -662306.16; Educação; 21.33%; 2605985.76; 1982556.09; 623429.67; Transporte; 13.87%; 689240.62; 1094574.57; -405333.95; Previdência Social; 06.66%; 0; 194533.09; -194533.09; Legislativa; 04.60%; 346725.55; 481287.80; -134562.25;  1.31
Prefeitura Municipal de Muliterno - RS;  4312625;  RS;  1890; Transporte; 16.09%; 1692962.94; 1094574.57; 598388.37; Agricultura; 15.75%; 1248237.12; 662306.16; 585930.96; Educação; 15.40%; 1409854.04; 1982556.09; -572702.05; Urbanismo; 14.45%; 1153.00; 538710.85; -537557.85; Saúde; 11.66%; 2768118.05; 2334423.66; 433694.39;  1.43
Prefeitura Municipal de Areia de Baraúnas - PB;  2501153;  PB;  1894; Transporte; 22.17%; 0; 1094574.57; -1094574.57; Educação; 15.50%; 2748166.16; 1982556.09; 765610.07; Administração; 14.99%; 1093072.88; 1833298.98; -740226.10; Previdência Social; 11.12%; 743783.04; 194533.09; 549249.95; Saúde; 08.76%; 1901851.26; 2334423.66; -432572.40;  1.20
Prefeitura Municipal de Arco-Íris - SP;  3503356;  SP;  1907; Saúde; 20.22%; 2959699.91; 2310252.61; 649447.30; Assistência Social; 15.31%; 952502.02; 460594.22; 491907.80; Administração; 14.18%; 2289391.65; 1833800.24; 455591.41; Educação; 07.68%; 2238488.58; 1991683.74; 246804.84; Encargos Especiais; 07.63%; 0; 245108.04; -245108.04;  1.04
Prefeitura Municipal de Turmalina - SP;  3555307;  SP;  1912; Previdência Social; 28.12%; 1075313.71; 193518.97; 881794.74; Despesas (Intraorçamentárias); 20.32%; 725011.25; 87936.40; 637074.85; Agricultura; 11.84%; 265585.79; 636905.17; -371319.38; Urbanismo; 11.63%; 932138.09; 567360.05; 364778.04; Encargos Especiais; 07.25%; 450319.47; 223087.93; 227231.54;  0.99
Prefeitura Municipal de Douradoquara - MG;  3123502;  MG;  1915; Administração; 28.72%; 3049881.51; 1787376.22; 1262505.29; Transporte; 15.08%; 500846.27; 1163812.03; -662965.76; Educação; 13.57%; 1398185.02; 1994693.82; -596508.80; Agricultura; 11.03%; 167637.88; 652667.51; -485029.63; Urbanismo; 07.33%; 899271.92; 577013.42; 322258.50;  1.02
Prefeitura Municipal de Tapiraí - MG;  3168200;  MG;  1922; Administração; 23.60%; 1122380.33; 1862778.63; -740398.30; Agricultura; 16.95%; 79510.94; 611261.95; -531751.01; Previdência Social; 10.88%; 588653.07; 247284.65; 341368.42; Urbanismo; 08.53%; 874549.11; 606975.51; 267573.60; Educação; 07.89%; 2227167.30; 1979695.39; 247471.91;  1.09
Prefeitura Municipal de Esperança Nova - PR;  4107520;  PR;  1922; Transporte; 18.32%; 541078.61; 1125042.59; -583963.98; Legislativa; 15.39%; 0; 490647.85; -490647.85; Educação; 10.42%; 1647377.72; 1979695.39; -332317.67; Gestão Ambiental; 08.04%; 278179.20; 22011.17; 256168.03; Previdência Social; 07.76%; 0; 247284.65; -247284.65;  1.17
Prefeitura Municipal de Mesópolis - SP;  3529658;  SP;  1933; Educação; 28.44%; 3513583.63; 1979695.39; 1533888.24; Previdência Social; 15.18%; 1065900.63; 247284.65; 818615.98; Transporte; 14.18%; 360312.27; 1125042.59; -764730.32; Encargos Especiais; 09.94%; 794199.77; 258356.12; 535843.65; Urbanismo; 08.46%; 1063378.08; 606975.51; 456402.57;  1.18
Prefeitura Municipal de Olaria - MG;  3145406;  MG;  1935; Previdência Social; 16.99%; 854404.00; 204564.45; 649839.55; Transporte; 13.61%; 623912.45; 1144397.40; -520484.95; Administração; 12.75%; 1375554.20; 1863240.35; -487686.15; Agricultura; 11.62%; 197613.83; 642172.30; -444558.47; Assistência Social; 09.72%; 148392.19; 520399.54; -372007.35;  1.04
Prefeitura Municipal de Cunhataí - SC;  4204756;  SC;  1937; Urbanismo; 22.54%; 1419811.38; 537078.11; 882733.27; Agricultura; 18.29%; 1338968.44; 622772.11; 716196.33; Administração; 13.57%; 1337624.42; 1868944.34; -531319.92; Comércio e Serviços; 08.20%; 337733.77; 16509.72; 321224.05; Saúde; 07.00%; 2089897.65; 2364018.48; -274120.83;  1.05
Prefeitura Municipal de Rio da Conceição - TO;  1718659;  TO;  1938; Transporte; 25.08%; 4463.47; 1154977.07; -1150513.60; Saúde; 20.36%; 1439816.28; 2373871.75; -934055.47; Agricultura; 14.99%; 0; 687529.35; -687529.35; Encargos Especiais; 05.02%; 41926.54; 272286.13; -230359.59; Previdência Social; 04.87%; 0; 223543.72; -223543.72;  1.25
Prefeitura Municipal de Queluzito - MG;  3153806;  MG;  1940; Transporte; 26.52%; 228323.17; 1154977.07; -926653.90; Legislativa; 13.50%; 0; 471758.13; -471758.13; Educação; 11.54%; 1602950.56; 2006028.78; -403078.22; Agricultura; 10.99%; 303706.94; 687529.35; -383822.41; Assistência Social; 06.31%; 300152.38; 520777.65; -220625.27;  1.17
Prefeitura Municipal de Nova Boa Vista - RS;  4312955;  RS;  1965; Transporte; 16.16%; 637946.21; 1176874.68; -538928.47; Administração; 15.27%; 2356603.17; 1847359.44; 509243.73; Urbanismo; 11.38%; 212412.50; 592042.85; -379630.35; Despesas (Intraorçamentárias); 10.96%; 441791.28; 76191.64; 365599.64; Saúde; 09.90%; 2075458.46; 2405745.20; -330286.74;  1.04
Prefeitura Municipal de Ibiam - SC;  4206751;  SC;  1971; Transporte; 33.77%; 2235559.05; 1082813.19; 1152745.86; Urbanismo; 12.92%; 163715.79; 604834.12; -441118.33; Administração; 09.15%; 1531958.76; 1844230.97; -312272.21; Encargos Especiais; 06.98%; 480386.32; 242222.31; 238164.01; Assistência Social; 06.28%; 314387.52; 528932.17; -214544.65;  1.04
Prefeitura Municipal de Barra do Rio Azul - RS;  4301925;  RS;  1972; Urbanismo; 20.54%; 7388.72; 590429.38; -583040.66; Administração; 17.05%; 2263201.55; 1779201.05; 484000.50; Educação; 16.53%; 1537125.51; 2006368.30; -469242.79; Saúde; 06.62%; 2176154.61; 2363941.05; -187786.44; Agricultura; 06.50%; 502017.14; 686634.54; -184617.40;  1.04
Prefeitura Municipal de São Pedro das Missões - RS;  4319364;  RS;  1977; Urbanismo; 16.98%; 99002.80; 558586.88; -459584.08; Saúde; 16.14%; 1911282.10; 2348125.96; -436843.86; Educação; 11.37%; 2305136.65; 1997372.14; 307764.51; Encargos Especiais; 09.57%; 0; 259009.63; -259009.63; Previdência Social; 08.73%; 0; 236273.83; -236273.83;  1.16
Prefeitura Municipal de Ipiranga do Sul - RS;  4310462;  RS;  1985; Administração; 17.47%; 2482901.65; 1804217.80; 678683.85; Saúde; 14.29%; 2903479.58; 2348125.96; 555353.62; Educação; 13.66%; 2527918.06; 1997372.14; 530545.92; Agricultura; 09.64%; 327657.88; 702194.68; -374536.80; Urbanismo; 09.17%; 202185.98; 558586.88; -356400.90;  1.10
Prefeitura Municipal de Vespasiano Correa - RS;  4322855;  RS;  1986; Transporte; 18.13%; 1950012.41; 1081133.80; 868878.61; Agricultura; 15.36%; 1387528.43; 651576.30; 735952.13; Administração; 12.93%; 1269490.12; 1889299.81; -619809.69; Saúde; 10.75%; 2872823.72; 2357726.33; 515097.39; Educação; 09.27%; 1597923.61; 2041913.54; -443989.93;  1.01
Prefeitura Municipal de Alto Bela Vista - SC;  4200754;  SC;  1997; Transporte; 21.96%; 2099700.96; 1083897.07; 1015803.89; Educação; 20.82%; 2925160.05; 1962168.23; 962991.82; Agricultura; 18.71%; 1510634.30; 645449.45; 865184.85; Administração; 08.96%; 1470016.80; 1884666.92; -414650.12; Previdência Social; 06.13%; 0; 283380.59; -283380.59;  1.05
Prefeitura Municipal de Floriano Peixoto - RS;  4308250;  RS;  2004; Transporte; 25.48%; 466822.58; 1148890.39; -682067.81; Urbanismo; 20.64%; 0; 552632.05; -552632.05; Administração; 08.18%; 2091951.79; 1873029.28; 218922.51; Saúde; 07.76%; 2181033.38; 2388646.40; -207613.02; Legislativa; 05.65%; 308290.50; 459408.33; -151117.83;  1.14
Prefeitura Municipal de Turiúba - SP;  3555208;  SP;  2005; Transporte; 20.07%; 215341.36; 1181611.06; -966269.70; Previdência Social; 17.03%; 1055031.26; 234910.77; 820120.49; Despesas (Intraorçamentárias); 15.38%; 798821.65; 58340.13; 740481.52; Administração; 09.32%; 2299416.76; 1850598.36; 448818.40; Educação; 09.26%; 2421041.43; 1975214.36; 445827.07;  1.05
Prefeitura Municipal de Água Limpa - GO;  5200209;  GO;  2007; Administração; 20.98%; 2826543.09; 1851099.62; 975443.47; Agricultura; 10.93%; 134468.67; 642634.54; -508165.87; Urbanismo; 09.17%; 1011045.65; 584813.84; 426231.81; Transporte; 08.63%; 728880.43; 1129919.16; -401038.73; Previdência Social; 07.33%; 621533.54; 280931.75; 340601.79;  1.09
Prefeitura Municipal de Guarani d'Oeste - SP;  3518008;  SP;  2021; Educação; 20.65%; 2915006.19; 1984342.00; 930664.19; Transporte; 18.88%; 278767.32; 1129919.16; -851151.84; Urbanismo; 13.67%; 1201089.88; 584813.84; 616276.04; Administração; 11.80%; 1319441.06; 1851099.62; -531658.56; Assistência Social; 06.38%; 787648.55; 500218.14; 287430.41;  1.19
Prefeitura Municipal de Serranos - MG;  3167004;  MG;  2033; Administração; 14.89%; 1136120.03; 1851099.62; -714979.59; Previdência Social; 14.23%; 964046.04; 280931.75; 683114.29; Educação; 13.31%; 1345081.93; 1984342.00; -639260.07; Transporte; 12.39%; 535196.64; 1129919.16; -594722.52; Despesas (Intraorçamentárias); 10.96%; 624652.57; 98281.21; 526371.36;  1.10
Prefeitura Municipal de Protásio Alves - RS;  4315172;  RS;  2044; Administração; 23.27%; 3012896.10; 1851099.62; 1161796.48; Trabalho; 13.16%; 657128.34; 0.00; 657128.34; Transporte; 12.11%; 525151.14; 1129919.16; -604768.02; Legislativa; 09.32%; 0; 465171.87; -465171.87; Educação; 06.96%; 1637031.21; 1984342.00; -347310.79;  1.35
Prefeitura Municipal de Senador Cortes - MG;  3165602;  MG;  2046; Administração; 45.00%; 9064679.84; 1851099.62; 7213580.22; Saúde; 14.73%; 0; 2361746.02; -2361746.02; Educação; 12.38%; 0; 1984342.00; -1984342.00; Transporte; 07.05%; 0; 1129919.16; -1129919.16; Agricultura; 04.01%; 0; 642634.54; -642634.54;  3.17
Prefeitura Municipal de Irati - SC;  4207858;  SC;  2046; Transporte; 20.91%; 1825917.35; 1093595.19; 732322.16; Saúde; 15.99%; 1820011.46; 2380209.08; -560197.62; Urbanismo; 13.89%; 1025918.52; 539491.62; 486426.90; Desporto e Lazer; 08.56%; 413268.77; 113443.46; 299825.31; Previdência Social; 08.02%; 0; 280931.75; -280931.75;  1.04
Prefeitura Municipal de Marema - SC;  4210555;  SC;  2046; Transporte; 38.78%; 2774040.12; 1073038.47; 1701001.65; Agricultura; 13.96%; 1234994.63; 622609.97; 612384.66; Educação; 09.60%; 1634597.05; 2055644.41; -421047.36; Assistência Social; 06.89%; 785681.33; 483441.28; 302240.05; Saúde; 05.68%; 2604617.61; 2355684.66; 248932.95;  1.03
Prefeitura Municipal de Santo Antônio do Planalto - RS;  4317756;  RS;  2055; Despesas (Intraorçamentárias); 18.71%; 859234.29; 62030.65; 797203.64; Transporte; 12.80%; 1731960.29; 1186698.16; 545262.13; Urbanismo; 11.75%; 1023.10; 501793.07; -500769.97; Previdência Social; 08.87%; 615875.49; 238143.34; 377732.15; Saúde; 06.68%; 2078328.50; 2363111.41; -284782.91;  1.33
Prefeitura Municipal de São Patrício - GO;  5220280;  GO;  2058; Urbanismo; 30.19%; 2004951.70; 501793.07; 1503158.63; Transporte; 23.34%; 24600.00; 1186698.16; -1162098.16; Educação; 11.99%; 1470368.31; 2067465.02; -597096.71; Previdência Social; 05.92%; 532660.21; 238143.34; 294516.87; Legislativa; 05.00%; 707961.44; 458992.51; 248968.93;  1.12
Prefeitura Municipal de Nova Canaã Paulista - SP;  3532843;  SP;  2059; Urbanismo; 16.95%; 1314720.26; 501793.07; 812927.19; Transporte; 16.22%; 408757.45; 1186698.16; -777940.71; Saúde; 14.04%; 3036531.07; 2363111.41; 673419.66; Previdência Social; 13.16%; 869259.64; 238143.34; 631116.30; Agricultura; 07.74%; 304877.85; 675977.81; -371099.96;  1.08
Prefeitura Municipal de Água Comprida - MG;  3100708;  MG;  2067; Saúde; 20.69%; 3845795.47; 2363111.41; 1482684.06; Administração; 12.04%; 2652262.87; 1789286.89; 862975.98; Transporte; 11.36%; 372837.53; 1186698.16; -813860.63; Saneamento; 10.64%; 862313.76; 100136.33; 762177.43; Urbanismo; 08.22%; 1090627.13; 501793.07; 588834.06;  1.22
Prefeitura Municipal de Santa Cruz da Esperança - SP;  3546256;  SP;  2070; Educação; 25.15%; 3794837.19; 2067465.02; 1727372.17; Transporte; 16.33%; 65298.47; 1186698.16; -1121399.69; Administração; 13.11%; 2689877.33; 1789286.89; 900590.44; Saúde; 12.53%; 3223594.29; 2363111.41; 860482.88; Agricultura; 09.05%; 54471.58; 675977.81; -621506.23;  1.22
Prefeitura Municipal de Taipas do Tocantins - TO;  1720937;  TO;  2075; Saúde; 23.90%; 1140935.69; 2363111.41; -1222175.72; Transporte; 20.03%; 162455.52; 1186698.16; -1024242.64; Educação; 14.28%; 1337058.02; 2067465.02; -730407.00; Agricultura; 11.04%; 111352.29; 675977.81; -564625.52; Urbanismo; 07.56%; 115054.07; 501793.07; -386739.00;  1.15
Prefeitura Municipal de Doutor Ricardo - RS;  4306759;  RS;  2079; Administração; 14.50%; 1384788.45; 1793374.36; -408585.91; Saneamento; 11.18%; 404240.90; 89412.13; 314828.77; Urbanismo; 10.42%; 206631.95; 500086.46; -293454.51; Educação; 09.94%; 1778338.00; 2058393.86; -280055.86; Encargos Especiais; 08.88%; 499036.31; 248834.88; 250201.43;  1.04
Prefeitura Municipal de Vanini - RS;  4322558;  RS;  2080; Assistência Social; 19.04%; 822308.52; 506307.03; 316001.49; Administração; 14.87%; 1561074.21; 1807822.73; -246748.52; Agricultura; 13.78%; 953544.59; 724920.71; 228623.88; Previdência Social; 08.47%; 52265.22; 192809.88; -140544.66; Urbanismo; 08.03%; 623132.44; 489827.76; 133304.68;  1.03
Prefeitura Municipal de Aloândia - GO;  5200506;  GO;  2084; Educação; 22.04%; 1045908.22; 2074610.43; -1028702.21; Transporte; 16.49%; 420778.62; 1190516.82; -769738.20; Agricultura; 15.12%; 0; 705649.52; -705649.52; Saúde; 09.51%; 2822882.43; 2378966.19; 443916.24; Administração; 09.28%; 2252213.81; 1818995.22; 433218.59;  1.33
Prefeitura Municipal de Almirante Tamandaré do Sul - RS;  4300471;  RS;  2098; Saúde; 18.48%; 2712927.39; 2387910.39; 325017.00; Administração; 13.40%; 2111475.46; 1875760.43; 235715.03; Cultura; 11.23%; 305629.90; 108041.77; 197588.13; Previdência Social; 11.11%; 0; 195423.14; -195423.14; Desporto e Lazer; 05.91%; 17656.70; 121650.75; -103994.05;  1.01
Prefeitura Municipal de Poço das Antas - RS;  4314753;  RS;  2099; Educação; 24.52%; 3003684.01; 2176621.88; 827062.13; Urbanismo; 13.57%; 0; 457778.74; -457778.74; Saúde; 08.61%; 2129258.31; 2419783.84; -290525.53; Encargos Especiais; 07.55%; 0; 254613.59; -254613.59; Transporte; 06.52%; 1390430.38; 1170594.03; 219836.35;  1.25
Prefeitura Municipal de São Vendelino - RS;  4319752;  RS;  2107; Educação; 25.56%; 3214689.82; 2176621.88; 1038067.94; Urbanismo; 11.27%; 0; 457778.74; -457778.74; Saneamento; 09.69%; 483333.35; 89696.66; 393636.69; Agricultura; 08.41%; 1035706.08; 694079.87; 341626.21; Previdência Social; 07.41%; 477870.25; 176892.94; 300977.31;  1.20
Prefeitura Municipal de Santo Antônio dos Milagres - PI;  2209450;  PI;  2109; Transporte; 28.53%; 12800.00; 1220321.21; -1207521.21; Saúde; 21.31%; 1595548.60; 2497430.00; -901881.40; Agricultura; 15.08%; 73783.00; 712233.47; -638450.47; Cultura; 04.58%; 302502.66; 108524.02; 193978.64; Educação; 04.47%; 2030911.57; 2220223.51; -189311.94;  1.01
Prefeitura Municipal de Aracitaba - MG;  3103306;  MG;  2112; Educação; 19.07%; 1276876.86; 2270473.29; -993596.43; Transporte; 14.60%; 352332.93; 1113144.83; -760811.90; Administração; 11.08%; 1347091.45; 1924358.96; -577267.51; Saúde; 11.05%; 1924261.17; 2500109.76; -575848.59; Agricultura; 08.19%; 255297.98; 681961.52; -426663.54;  1.05
Prefeitura Municipal de Cruzaltense - RS;  4306130;  RS;  2115; Transporte; 19.41%; 1753695.29; 1067108.51; 686586.78; Urbanismo; 12.12%; 66927.57; 495494.91; -428567.34; Saúde; 11.93%; 2909561.64; 2487515.09; 422046.55; Assistência Social; 10.88%; 149488.96; 534281.46; -384792.50; Agricultura; 10.69%; 1047665.51; 669625.56; 378039.95;  1.18
Prefeitura Municipal de Passa-Vinte - MG;  3147808;  MG;  2117; Administração; 28.29%; 1005402.27; 1878553.45; -873151.18; Transporte; 14.18%; 1504916.90; 1067108.51; 437808.39; Previdência Social; 12.85%; 564309.85; 167584.85; 396725.00; Agricultura; 12.79%; 274813.53; 669625.56; -394812.03; Assistência Social; 10.99%; 194936.29; 534281.46; -339345.17;  1.08
Prefeitura Municipal de Santa Rosa de Lima - SC;  4215604;  SC;  2122; Transporte; 42.85%; 3176592.22; 1067108.51; 2109483.71; Administração; 13.68%; 1205082.02; 1878553.45; -673471.43; Educação; 12.29%; 2862625.26; 2257460.86; 605164.40; Encargos Especiais; 06.41%; 543396.55; 228017.60; 315378.95; Urbanismo; 06.08%; 196360.19; 495494.91; -299134.72;  1.15
Prefeitura Municipal de Davinópolis - GO;  5206909;  GO;  2123; Previdência Social; 23.67%; 1247820.20; 167584.85; 1080235.35; Urbanismo; 23.52%; 1568983.63; 495494.91; 1073488.72; Administração; 08.49%; 2265833.75; 1878553.45; 387280.30; Saúde; 07.80%; 2843311.61; 2487515.09; 355796.52; Legislativa; 05.71%; 749791.56; 489391.44; 260400.12;  1.09
Prefeitura Municipal de Parisi - SP;  3536257;  SP;  2126; Transporte; 24.24%; 104339.12; 1067108.51; -962769.39; Urbanismo; 13.70%; 1039777.84; 495494.91; 544282.93; Saúde; 12.73%; 2993235.46; 2487515.09; 505720.37; Previdência Social; 10.13%; 569830.84; 167584.85; 402245.99; Saneamento; 07.02%; 362335.26; 83452.48; 278882.78;  1.06
Prefeitura Municipal de Pinhal da Serra - RS;  4314464;  RS;  2138; Administração; 41.60%; 6062912.17; 1878553.45; 4184358.72; Saúde; 21.22%; 4621957.97; 2487515.09; 2134442.88; Agricultura; 10.90%; 1766197.69; 669625.56; 1096572.13; Educação; 09.00%; 3162475.13; 2257460.86; 905014.27; Urbanismo; 03.36%; 157636.28; 495494.91; -337858.63;  1.21
Prefeitura Municipal de Santa Clara d'Oeste - SP;  3546108;  SP;  2139; Administração; 23.22%; 2971130.23; 1784664.67; 1186465.56; Urbanismo; 15.50%; 1261659.31; 469737.86; 791921.45; Transporte; 12.24%; 439502.93; 1064721.68; -625218.75; Saúde; 11.91%; 3064831.10; 2456173.20; 608657.90; Assistência Social; 07.83%; 901347.43; 501572.65; 399774.78;  0.98
