###Instituição; Cod.IBGE; UF; População; Top 1 CATEGORY; Top 1 %; Top 1 VALUE; Top 1 CENTROID; Top 1 DIFF ; Top 2 CATEGORY; Top 2 %; Top 2 VALUE; Top 2 CENTROID; Top 2 DIFF ; Top 3 CATEGORY; Top 3 %; Top 3 VALUE; Top 3 CENTROID; Top 3 DIFF ; Top 4 CATEGORY; Top 4 %; Top 4 VALUE; Top 4 CENTROID; Top 4 DIFF ; Top 5 CATEGORY; Top 5 %; Top 5 VALUE; Top 5 CENTROID; Top 5 DIFF ; lof_absoluto_suav_norm
Prefeitura Municipal de Ipueiras - TO;  1709807;  TO;  1843; Transporte; 20.94%; 14989.40; 979992.56; -965003.16; Saúde; 18.40%; 1524277.80; 2372288.84; -848011.04; Administração; 14.05%; 1112956.41; 1760491.09; -647534.68; Comércio e Serviços; 11.59%; 555992.97; 22076.00; 533916.97; Agricultura; 07.79%; 217509.44; 576525.46; -359016.02;  1.14
Prefeitura Municipal de Quatro Irmãos - RS;  4315313;  RS;  1846; Transporte; 22.43%; 1708801.24; 979992.56; 728808.68; Urbanismo; 16.37%; 121246.05; 653289.55; -532043.50; Administração; 13.38%; 1325676.38; 1760491.09; -434814.71; Educação; 09.49%; 2272322.32; 1963893.52; 308428.80; Previdência Social; 08.17%; 0; 265392.40; -265392.40;  1.12
Prefeitura Municipal de Aspásia - SP;  3503950;  SP;  1851; Transporte; 22.27%; 219244.50; 979992.56; -760748.06; Urbanismo; 16.46%; 1215521.87; 653289.55; 562232.32; Agricultura; 10.79%; 207855.52; 576525.46; -368669.94; Previdência Social; 09.17%; 578727.30; 265392.40; 313334.90; Administração; 06.94%; 1523371.19; 1760491.09; -237119.90;  1.28
Prefeitura Municipal de Pouso Novo - RS;  4315131;  RS;  1862; Agricultura; 20.09%; 1526214.29; 576525.46; 949688.83; Transporte; 17.05%; 1785702.43; 979992.56; 805709.87; Urbanismo; 13.82%; 0; 653289.55; -653289.55; Saúde; 08.91%; 1951236.95; 2372288.84; -421051.89; Assistência Social; 06.13%; 221969.50; 511831.23; -289861.73;  1.15
Prefeitura Municipal de Quixabá - PB;  2512606;  PB;  1868; Transporte; 21.97%; 67755.78; 979992.56; -912236.78; Educação; 14.24%; 2555066.59; 1963893.52; 591173.07; Urbanismo; 13.88%; 1229442.21; 653289.55; 576152.66; Legislativa; 11.04%; 0; 458499.37; -458499.37; Agricultura; 06.88%; 291080.39; 576525.46; -285445.07;  1.26
Prefeitura Municipal de Coxixola - PB;  2504850;  PB;  1874; Transporte; 21.77%; 43100.00; 984517.80; -941417.80; Administração; 12.38%; 1227840.04; 1763149.45; -535309.41; Urbanismo; 12.17%; 1176130.03; 650044.27; 526085.76; Saúde; 10.67%; 1916658.97; 2378236.20; -461577.23; Agricultura; 06.44%; 308918.90; 587526.20; -278607.30;  1.08
Prefeitura Municipal de São João de Iracema - SP;  3549250;  SP;  1875; Despesas (Intraorçamentárias); 28.46%; 892416.67; 73245.43; 819171.24; Previdência Social; 10.01%; 553557.59; 265392.40; 288165.19; Gestão Ambiental; 09.63%; 305750.00; 28646.33; 277103.67; Habitação; 07.89%; 254853.33; 27790.65; 227062.68; Transporte; 05.40%; 798785.00; 954225.24; -155440.24;  1.16
Prefeitura Municipal de Sucupira - TO;  1720853;  TO;  1878; Saúde; 24.39%; 1489934.21; 2373202.50; -883268.29; Agricultura; 15.95%; 0; 577496.23; -577496.23; Administração; 15.21%; 1208043.58; 1758828.06; -550784.48; Urbanismo; 12.08%; 226987.28; 664411.31; -437424.03; Previdência Social; 07.10%; 8264.24; 265392.40; -257128.16;  1.23
Prefeitura Municipal de São Miguel da Boa Vista - SC;  4217154;  SC;  1885; Agricultura; 23.00%; 1227668.95; 565428.56; 662240.39; Urbanismo; 16.14%; 201626.06; 666320.27; -464694.21; Educação; 11.14%; 2309911.40; 1989364.51; 320546.89; Previdência Social; 09.22%; 0; 265392.40; -265392.40; Saúde; 08.92%; 2114488.31; 2371268.00; -256779.69;  0.99
Prefeitura Municipal de Riacho de Santo Antônio - PB;  2512788;  PB;  1890; Transporte; 24.95%; 0; 953297.40; -953297.40; Educação; 16.91%; 2634043.11; 1988208.23; 645834.88; Saúde; 11.53%; 1929787.22; 2370201.89; -440414.67; Urbanismo; 10.33%; 1051480.46; 656953.17; 394527.29; Agricultura; 07.12%; 310437.06; 582270.90; -271833.84;  1.13
Prefeitura Municipal de Miraselva - PR;  4116000;  PR;  1890; Educação; 22.04%; 2605985.76; 1988208.23; 617777.53; Agricultura; 20.77%; 0; 582270.90; -582270.90; Previdência Social; 09.43%; 0; 264234.69; -264234.69; Transporte; 09.42%; 689240.62; 953297.40; -264056.78; Assistência Social; 05.62%; 354868.68; 512288.87; -157420.19;  1.31
Prefeitura Municipal de Muliterno - RS;  4312625;  RS;  1890; Transporte; 18.51%; 1692962.94; 953297.40; 739665.54; Agricultura; 16.67%; 1248237.12; 582270.90; 665966.22; Urbanismo; 16.41%; 1153.00; 656953.17; -655800.17; Educação; 14.47%; 1409854.04; 1988208.23; -578354.19; Saúde; 09.96%; 2768118.05; 2370201.89; 397916.16;  1.43
Prefeitura Municipal de Areia de Baraúnas - PB;  2501153;  PB;  1894; Transporte; 21.61%; 0; 953297.40; -953297.40; Educação; 17.23%; 2748166.16; 1988208.23; 759957.93; Administração; 15.29%; 1093072.88; 1767653.29; -674580.41; Previdência Social; 10.87%; 743783.04; 264234.69; 479548.35; Saúde; 10.62%; 1901851.26; 2370201.89; -468350.63;  1.20
Prefeitura Municipal de Arco-Íris - SP;  3503356;  SP;  1907; Saúde; 18.61%; 2959699.91; 2359195.79; 600504.12; Administração; 16.61%; 2289391.65; 1753188.27; 536203.38; Assistência Social; 13.86%; 952502.02; 505060.30; 447441.72; Transporte; 09.23%; 1249179.36; 951158.24; 298021.12; Educação; 07.63%; 2238488.58; 1992322.57; 246166.01;  1.04
Prefeitura Municipal de Turmalina - SP;  3555307;  SP;  1912; Previdência Social; 26.50%; 1075313.71; 249730.50; 825583.21; Despesas (Intraorçamentárias); 21.25%; 725011.25; 62888.12; 662123.13; Agricultura; 10.44%; 265585.79; 590955.57; -325369.78; Urbanismo; 09.43%; 932138.09; 638265.64; 293872.45; Encargos Especiais; 08.03%; 450319.47; 200308.57; 250010.90;  0.99
Prefeitura Municipal de Douradoquara - MG;  3123502;  MG;  1915; Administração; 32.04%; 3049881.51; 1746913.64; 1302967.87; Educação; 15.01%; 1398185.02; 2008747.01; -610561.99; Transporte; 11.91%; 500846.27; 985071.47; -484225.20; Agricultura; 11.00%; 167637.88; 614941.76; -447303.88; Urbanismo; 06.66%; 899271.92; 628348.40; 270923.52;  1.02
Prefeitura Municipal de Tapiraí - MG;  3168200;  MG;  1922; Administração; 23.86%; 1122380.33; 1783100.98; -660720.65; Agricultura; 18.89%; 79510.94; 602452.70; -522941.76; Previdência Social; 12.13%; 588653.07; 252875.46; 335777.61; Urbanismo; 08.67%; 874549.11; 634439.77; 240109.34; Educação; 07.78%; 2227167.30; 2011752.66; 215414.64;  1.09
Prefeitura Municipal de Esperança Nova - PR;  4107520;  PR;  1922; Legislativa; 15.43%; 0; 461529.14; -461529.14; Transporte; 13.66%; 541078.61; 949525.55; -408446.94; Educação; 12.31%; 1647377.72; 2015693.89; -368316.17; Previdência Social; 08.74%; 0; 261284.78; -261284.78; Gestão Ambiental; 08.30%; 278179.20; 30060.15; 248119.05;  1.17
Prefeitura Municipal de Mesópolis - SP;  3529658;  SP;  1933; Educação; 29.53%; 3513583.63; 2015693.89; 1497889.74; Previdência Social; 15.86%; 1065900.63; 261284.78; 804615.85; Encargos Especiais; 11.62%; 794199.77; 204515.82; 589683.95; Transporte; 11.61%; 360312.27; 949525.55; -589213.28; Urbanismo; 08.23%; 1063378.08; 645742.04; 417636.04;  1.18
Prefeitura Municipal de Olaria - MG;  3145406;  MG;  1935; Previdência Social; 18.23%; 854404.00; 249079.01; 605324.99; Administração; 12.97%; 1375554.20; 1806123.22; -430569.02; Agricultura; 12.06%; 197613.83; 598205.90; -400592.07; Assistência Social; 10.79%; 148392.19; 506828.87; -358436.68; Transporte; 09.64%; 623912.45; 944033.80; -320121.35;  1.04
Prefeitura Municipal de Cunhataí - SC;  4204756;  SC;  1937; Urbanismo; 19.09%; 1419811.38; 629866.68; 789944.70; Agricultura; 18.41%; 1338968.44; 576986.48; 761981.96; Administração; 11.73%; 1337624.42; 1823044.42; -485420.00; Transporte; 09.46%; 1312775.48; 921264.43; 391511.05; Comércio e Serviços; 07.68%; 337733.77; 19800.04; 317933.73;  1.05
Prefeitura Municipal de Rio da Conceição - TO;  1718659;  TO;  1938; Saúde; 22.17%; 1439816.28; 2385797.00; -945980.72; Transporte; 21.78%; 4463.47; 934039.38; -929575.91; Agricultura; 13.86%; 0; 591534.95; -591534.95; Previdência Social; 05.92%; 0; 252829.74; -252829.74; Assistência Social; 05.17%; 718990.40; 498579.37; 220411.03;  1.25
Prefeitura Municipal de Queluzito - MG;  3153806;  MG;  1940; Transporte; 22.51%; 228323.17; 934039.38; -705716.21; Legislativa; 14.99%; 0; 469891.22; -469891.22; Educação; 14.46%; 1602950.56; 2056199.83; -453249.27; Agricultura; 09.18%; 303706.94; 591534.95; -287828.01; Assistência Social; 06.33%; 300152.38; 498579.37; -198426.99;  1.17
Prefeitura Municipal de Nova Boa Vista - RS;  4312955;  RS;  1965; Administração; 16.90%; 2356603.17; 1810488.62; 546114.55; Urbanismo; 13.02%; 212412.50; 633035.56; -420623.06; Agricultura; 11.52%; 952066.89; 579925.11; 372141.78; Despesas (Intraorçamentárias); 11.25%; 441791.28; 78239.51; 363551.77; Saúde; 09.85%; 2075458.46; 2393703.96; -318245.50;  1.04
Prefeitura Municipal de Ibiam - SC;  4206751;  SC;  1971; Transporte; 39.05%; 2235559.05; 907825.66; 1327733.39; Urbanismo; 13.70%; 163715.79; 629425.07; -465709.28; Administração; 08.63%; 1531958.76; 1825364.81; -293406.05; Encargos Especiais; 08.21%; 480386.32; 201253.69; 279132.63; Assistência Social; 05.46%; 314387.52; 499953.41; -185565.89;  1.04
Prefeitura Municipal de Barra do Rio Azul - RS;  4301925;  RS;  1972; Urbanismo; 20.03%; 7388.72; 637640.40; -630251.68; Educação; 17.37%; 1537125.51; 2083744.05; -546618.54; Administração; 14.23%; 2263201.55; 1815407.38; 447794.17; Transporte; 11.53%; 1273059.24; 910313.08; 362746.16; Encargos Especiais; 07.26%; 426897.27; 198351.40; 228545.87;  1.04
Prefeitura Municipal de São Pedro das Missões - RS;  4319364;  RS;  1977; Urbanismo; 17.84%; 99002.80; 636679.01; -537676.21; Saúde; 15.86%; 1911282.10; 2389326.03; -478043.93; Transporte; 12.80%; 1300676.97; 914868.14; 385808.83; Previdência Social; 08.55%; 0; 257518.92; -257518.92; Educação; 07.14%; 2305136.65; 2090113.82; 215022.83;  1.16
Prefeitura Municipal de Ipiranga do Sul - RS;  4310462;  RS;  1985; Administração; 16.40%; 2482901.65; 1822386.26; 660515.39; Transporte; 14.68%; 1491564.31; 900030.83; 591533.48; Saúde; 12.34%; 2903479.58; 2406305.58; 497174.00; Urbanismo; 11.25%; 202185.98; 655492.83; -453306.85; Educação; 10.87%; 2527918.06; 2090017.96; 437900.10;  1.10
Prefeitura Municipal de Vespasiano Correa - RS;  4322855;  RS;  1986; Transporte; 20.89%; 1950012.41; 894595.35; 1055417.06; Agricultura; 16.05%; 1387528.43; 576399.17; 811129.26; Administração; 11.35%; 1269490.12; 1843117.48; -573627.36; Educação; 10.40%; 1597923.61; 2123482.05; -525558.44; Saúde; 09.26%; 2872823.72; 2405051.57; 467772.15;  1.01
Prefeitura Municipal de Alto Bela Vista - SC;  4200754;  SC;  1997; Transporte; 25.81%; 2099700.96; 895711.75; 1203989.21; Agricultura; 20.11%; 1510634.30; 572613.05; 938021.25; Educação; 17.64%; 2925160.05; 2102293.42; 822866.63; Administração; 08.31%; 1470016.80; 1857542.35; -387525.55; Previdência Social; 05.77%; 0; 269047.96; -269047.96;  1.05
Prefeitura Municipal de Floriano Peixoto - RS;  4308250;  RS;  2004; Urbanismo; 21.88%; 0; 623412.28; -623412.28; Transporte; 15.82%; 466822.58; 917601.75; -450779.17; Saúde; 08.64%; 2181033.38; 2427043.24; -246009.86; Administração; 08.25%; 2091951.79; 1856956.85; 234994.94; Agricultura; 07.56%; 803629.49; 588274.88; 215354.61;  1.14
Prefeitura Municipal de Turiúba - SP;  3555208;  SP;  2005; Previdência Social; 18.91%; 1055031.26; 247808.75; 807222.51; Despesas (Intraorçamentárias); 17.06%; 798821.65; 70608.26; 728213.39; Transporte; 16.40%; 215341.36; 915454.02; -700112.66; Administração; 09.97%; 2299416.76; 1873823.88; 425592.88; Educação; 06.97%; 2421041.43; 2123573.58; 297467.85;  1.05
Prefeitura Municipal de Água Limpa - GO;  5200209;  GO;  2007; Administração; 22.90%; 2826543.09; 1869308.69; 957234.40; Agricultura; 11.17%; 134468.67; 601577.69; -467109.02; Urbanismo; 09.47%; 1011045.65; 614982.72; 396062.93; Previdência Social; 08.79%; 621533.54; 254001.57; 367531.97; Saúde; 08.40%; 2091224.09; 2442477.37; -351253.28;  1.09
Prefeitura Municipal de Guarani d'Oeste - SP;  3518008;  SP;  2021; Educação; 20.11%; 2915006.19; 2115927.74; 799078.45; Transporte; 16.25%; 278767.32; 924345.41; -645578.09; Urbanismo; 14.88%; 1201089.88; 610052.07; 591037.81; Administração; 13.49%; 1319441.06; 1855313.41; -535872.35; Assistência Social; 07.41%; 787648.55; 493193.60; 294454.95;  1.19
Prefeitura Municipal de Serranos - MG;  3167004;  MG;  2033; Educação; 16.29%; 1345081.93; 2125323.72; -780241.79; Administração; 15.29%; 1136120.03; 1868610.31; -732490.28; Previdência Social; 14.92%; 964046.04; 249108.54; 714937.50; Despesas (Intraorçamentárias); 11.51%; 624652.57; 73096.39; 551556.18; Saneamento; 08.45%; 482459.86; 77694.97; 404764.89;  1.10
Prefeitura Municipal de Protásio Alves - RS;  4315172;  RS;  2044; Administração; 24.39%; 3012896.10; 1860690.67; 1152205.43; Trabalho; 13.86%; 657128.34; 2298.10; 654830.24; Legislativa; 10.23%; 0; 483208.67; -483208.67; Educação; 10.18%; 1637031.21; 2118149.78; -481118.57; Transporte; 07.99%; 525151.14; 902847.36; -377696.22;  1.35
Prefeitura Municipal de Senador Cortes - MG;  3165602;  MG;  2046; Administração; 45.29%; 9064679.84; 1860690.67; 7203989.17; Saúde; 15.27%; 0; 2429324.15; -2429324.15; Educação; 13.32%; 0; 2118149.78; -2118149.78; Transporte; 05.68%; 0; 902847.36; -902847.36; Urbanismo; 03.82%; 0; 608310.41; -608310.41;  3.17
Prefeitura Municipal de Irati - SC;  4207858;  SC;  2046; Transporte; 24.97%; 1825917.35; 876762.83; 949154.52; Saúde; 16.18%; 1820011.46; 2435172.46; -615161.00; Urbanismo; 10.84%; 1025918.52; 613765.21; 412153.31; Educação; 08.66%; 1801159.93; 2130307.55; -329147.62; Previdência Social; 07.06%; 0; 268476.64; -268476.64;  1.04
Prefeitura Municipal de Marema - SC;  4210555;  SC;  2046; Transporte; 39.16%; 2774040.12; 863783.85; 1910256.27; Agricultura; 13.52%; 1234994.63; 575542.53; 659452.10; Educação; 10.48%; 1634597.05; 2145560.75; -510963.70; Assistência Social; 06.06%; 785681.33; 489920.72; 295760.61; Previdência Social; 05.50%; 0; 268476.64; -268476.64;  1.03
Prefeitura Municipal de Santo Antônio do Planalto - RS;  4317756;  RS;  2055; Transporte; 19.58%; 1731960.29; 887743.36; 844216.93; Despesas (Intraorçamentárias); 18.03%; 859234.29; 82020.00; 777214.29; Urbanismo; 14.19%; 1023.10; 612870.09; -611846.99; Previdência Social; 08.06%; 615875.49; 268476.64; 347398.85; Saúde; 07.98%; 2078328.50; 2422433.90; -344105.40;  1.33
Prefeitura Municipal de São Patrício - GO;  5220280;  GO;  2058; Urbanismo; 29.89%; 2004951.70; 612870.09; 1392081.61; Transporte; 18.53%; 24600.00; 887743.36; -863143.36; Educação; 14.40%; 1470368.31; 2141179.03; -670810.72; Encargos Especiais; 06.07%; 481444.46; 198835.22; 282609.24; Previdência Social; 05.67%; 532660.21; 268476.64; 264183.57;  1.12
Prefeitura Municipal de Nova Canaã Paulista - SP;  3532843;  SP;  2059; Urbanismo; 17.02%; 1314720.26; 595097.95; 719622.31; Saúde; 14.79%; 3036531.07; 2411123.23; 625407.84; Previdência Social; 14.40%; 869259.64; 260568.75; 608690.89; Transporte; 11.61%; 408757.45; 899419.36; -490661.91; Administração; 08.44%; 1498802.72; 1855672.90; -356870.18;  1.08
Prefeitura Municipal de Água Comprida - MG;  3100708;  MG;  2067; Saúde; 21.84%; 3845795.47; 2422436.46; 1423359.01; Administração; 12.32%; 2652262.87; 1849634.65; 802628.22; Saneamento; 11.98%; 862313.76; 81605.66; 780708.10; Transporte; 07.96%; 372837.53; 891494.37; -518656.84; Urbanismo; 07.33%; 1090627.13; 612637.95; 477989.18;  1.22
Prefeitura Municipal de Santa Cruz da Esperança - SP;  3546256;  SP;  2070; Educação; 27.31%; 3794837.19; 2122613.79; 1672223.40; Administração; 13.72%; 2689877.33; 1849634.65; 840242.68; Transporte; 13.49%; 65298.47; 891494.37; -826195.90; Saúde; 13.08%; 3223594.29; 2422436.46; 801157.83; Agricultura; 08.53%; 54471.58; 576722.77; -522251.19;  1.22
Prefeitura Municipal de Taipas do Tocantins - TO;  1720937;  TO;  2075; Saúde; 26.32%; 1140935.69; 2422436.46; -1281500.77; Educação; 16.13%; 1337058.02; 2122613.79; -785555.77; Transporte; 14.97%; 162455.52; 891494.37; -729038.85; Urbanismo; 10.22%; 115054.07; 612637.95; -497583.88; Agricultura; 09.56%; 111352.29; 576722.77; -465370.48;  1.15
Prefeitura Municipal de Doutor Ricardo - RS;  4306759;  RS;  2079; Administração; 13.95%; 1384788.45; 1843028.64; -458240.19; Urbanismo; 12.59%; 206631.95; 620185.01; -413553.06; Educação; 10.21%; 1778338.00; 2113776.46; -335438.46; Saneamento; 09.94%; 404240.90; 77635.29; 326605.61; Encargos Especiais; 09.38%; 499036.31; 190946.31; 308090.00;  1.04
Prefeitura Municipal de Vanini - RS;  4322558;  RS;  2080; Agricultura; 17.15%; 953544.59; 559443.96; 394100.63; Assistência Social; 14.57%; 822308.52; 487395.36; 334913.16; Administração; 12.18%; 1561074.21; 1840941.15; -279866.94; Transporte; 11.82%; 1147233.95; 875617.47; 271616.48; Previdência Social; 09.85%; 52265.22; 278592.36; -226327.14;  1.03
Prefeitura Municipal de Aloândia - GO;  5200506;  GO;  2084; Educação; 27.22%; 1045908.22; 2120368.31; -1074460.09; Agricultura; 14.16%; 0; 558841.04; -558841.04; Transporte; 11.48%; 420778.62; 873774.59; -452995.97; Administração; 10.41%; 2252213.81; 1841216.02; 410997.79; Saúde; 09.71%; 2822882.43; 2439753.96; 383128.47;  1.33
Prefeitura Municipal de Almirante Tamandaré do Sul - RS;  4300471;  RS;  2098; Administração; 12.21%; 2111475.46; 1831038.62; 280436.84; Previdência Social; 12.16%; 0; 279339.00; -279339.00; Saúde; 11.51%; 2712927.39; 2448499.49; 264427.90; Urbanismo; 10.29%; 386681.46; 623033.74; -236352.28; Transporte; 08.23%; 1075898.34; 886797.87; 189100.47;  1.01
Prefeitura Municipal de Poço das Antas - RS;  4314753;  RS;  2099; Educação; 22.65%; 3003684.01; 2140884.05; 862799.96; Urbanismo; 16.45%; 0; 626785.56; -626785.56; Transporte; 13.16%; 1390430.38; 889110.77; 501319.61; Saúde; 08.73%; 2129258.31; 2462030.59; -332772.28; Previdência Social; 07.00%; 0; 266670.11; -266670.11;  1.25
Prefeitura Municipal de São Vendelino - RS;  4319752;  RS;  2107; Educação; 23.41%; 3214689.82; 2140884.05; 1073805.77; Urbanismo; 13.66%; 0; 626785.56; -626785.56; Transporte; 11.48%; 1415719.58; 889110.77; 526608.81; Agricultura; 10.17%; 1035706.08; 569032.08; 466674.00; Saneamento; 08.71%; 483333.35; 83978.36; 399354.99;  1.20
Prefeitura Municipal de Santo Antônio dos Milagres - PI;  2209450;  PI;  2109; Saúde; 22.34%; 1595548.60; 2477179.46; -881630.86; Transporte; 22.31%; 12800.00; 893209.80; -880409.80; Agricultura; 12.59%; 73783.00; 570517.65; -496734.65; Urbanismo; 06.80%; 362549.60; 631116.08; -268566.48; Previdência Social; 06.37%; 27419.17; 278960.50; -251541.33;  1.01
Prefeitura Municipal de Aracitaba - MG;  3103306;  MG;  2112; Educação; 20.36%; 1276876.86; 2155862.62; -878985.76; Saúde; 12.66%; 1924261.17; 2470540.97; -546279.80; Transporte; 12.36%; 352332.93; 885919.91; -533586.98; Administração; 11.48%; 1347091.45; 1842511.70; -495420.25; Agricultura; 07.31%; 255297.98; 571012.00; -315714.02;  1.05
Prefeitura Municipal de Cruzaltense - RS;  4306130;  RS;  2115; Transporte; 20.73%; 1753695.29; 890953.24; 862742.05; Urbanismo; 12.91%; 66927.57; 604114.77; -537187.20; Agricultura; 11.63%; 1047665.51; 563626.22; 484039.29; Saúde; 10.62%; 2909561.64; 2467705.39; 441856.25; Assistência Social; 08.38%; 149488.96; 497997.27; -348508.31;  1.18
Prefeitura Municipal de Passa-Vinte - MG;  3147808;  MG;  2117; Administração; 26.88%; 1005402.27; 1869296.05; -863893.78; Transporte; 19.62%; 1504916.90; 874358.11; 630558.79; Assistência Social; 09.57%; 194936.29; 502364.96; -307428.67; Agricultura; 09.27%; 274813.53; 572743.44; -297929.91; Previdência Social; 08.99%; 564309.85; 275371.57; 288938.28;  1.08
Prefeitura Municipal de Santa Rosa de Lima - SC;  4215604;  SC;  2122; Transporte; 41.35%; 3176592.22; 881798.99; 2294793.23; Educação; 13.20%; 2862625.26; 2130203.32; 732421.94; Administração; 11.83%; 1205082.02; 1861884.73; -656802.71; Urbanismo; 07.32%; 196360.19; 602580.92; -406220.73; Encargos Especiais; 06.14%; 543396.55; 202864.59; 340531.96;  1.15
Prefeitura Municipal de Davinópolis - GO;  5206909;  GO;  2123; Urbanismo; 22.97%; 1568983.63; 585139.47; 983844.16; Previdência Social; 22.93%; 1247820.20; 265607.14; 982213.06; Administração; 09.60%; 2265833.75; 1854571.81; 411261.94; Saúde; 08.79%; 2843311.61; 2466730.09; 376581.52; Legislativa; 06.21%; 749791.56; 483592.21; 266199.35;  1.09
Prefeitura Municipal de Parisi - SP;  3536257;  SP;  2126; Transporte; 21.51%; 104339.12; 894090.33; -789751.21; Saúde; 14.36%; 2993235.46; 2465806.06; 527429.40; Urbanismo; 11.51%; 1039777.84; 617138.89; 422638.95; Previdência Social; 08.02%; 569830.84; 275292.70; 294538.14; Saneamento; 07.61%; 362335.26; 82803.69; 279531.57;  1.06
Prefeitura Municipal de Pinhal da Serra - RS;  4314464;  RS;  2138; Administração; 40.20%; 6062912.17; 1874910.92; 4188001.25; Saúde; 20.57%; 4621957.97; 2478692.64; 2143265.33; Agricultura; 11.35%; 1766197.69; 583318.69; 1182879.00; Educação; 09.88%; 3162475.13; 2133310.11; 1029165.02; Urbanismo; 04.44%; 157636.28; 620334.50; -462698.22;  1.21
Prefeitura Municipal de Santa Clara d'Oeste - SP;  3546108;  SP;  2139; Administração; 23.04%; 2971130.23; 1858605.62; 1112524.61; Urbanismo; 13.56%; 1261659.31; 606703.46; 654955.85; Saúde; 12.50%; 3064831.10; 2461370.13; 603460.97; Transporte; 09.22%; 439502.93; 885001.23; -445498.30; Assistência Social; 08.28%; 901347.43; 501239.62; 400107.81;  0.98
