###Instituição; Cod.IBGE; UF; População; Top 1 CATEGORY; Top 1 %; Top 1 VALUE; Top 1 CENTROID; Top 1 DIFF ; Top 2 CATEGORY; Top 2 %; Top 2 VALUE; Top 2 CENTROID; Top 2 DIFF ; Top 3 CATEGORY; Top 3 %; Top 3 VALUE; Top 3 CENTROID; Top 3 DIFF ; Top 4 CATEGORY; Top 4 %; Top 4 VALUE; Top 4 CENTROID; Top 4 DIFF ; Top 5 CATEGORY; Top 5 %; Top 5 VALUE; Top 5 CENTROID; Top 5 DIFF ; lof_absoluto_suav_norm
Prefeitura Municipal de Quatro Irmãos - RS;  4315313;  RS;  1846; Transporte; 34.09%; 2090951.75; 811017.43; 1279934.32; Administração; 13.13%; 1424664.83; 1917479.66; -492814.83; Urbanismo; 08.16%; 368569.07; 674957.67; -306388.60; Previdência Social; 07.30%; 0; 274215.75; -274215.75; Encargos Especiais; 04.99%; 0; 187185.94; -187185.94;  1.11
Prefeitura Municipal de Aspásia - SP;  3503950;  SP;  1851; Transporte; 17.42%; 250150.11; 831857.61; -581707.50; Agricultura; 12.42%; 200562.51; 615274.92; -414712.41; Previdência Social; 10.35%; 615326.27; 269651.00; 345675.27; Educação; 08.31%; 1942031.20; 2219705.51; -277674.31; Assistência Social; 08.18%; 766168.62; 493084.02; 273084.60;  1.29
Prefeitura Municipal de Seritinga - MG;  3166402;  MG;  1860; Agricultura; 13.28%; 79316.38; 617493.60; -538177.22; Educação; 12.78%; 1665522.86; 2183611.22; -518088.36; Administração; 11.72%; 1451432.66; 1926621.73; -475189.07; Cultura; 10.09%; 509436.61; 100446.98; 408989.63; Transporte; 08.19%; 497356.42; 829472.53; -332116.11;  1.00
Prefeitura Municipal de Pouso Novo - RS;  4315131;  RS;  1862; Transporte; 34.91%; 3201837.76; 796016.22; 2405821.54; Agricultura; 13.88%; 1550563.97; 594121.01; 956442.96; Urbanismo; 09.64%; 0; 664234.42; -664234.42; Saúde; 06.40%; 1956567.01; 2397444.96; -440877.95; Administração; 05.91%; 1516726.67; 1924153.73; -407427.06;  1.18
Prefeitura Municipal de Quixabá - PB;  2512606;  PB;  1868; Transporte; 21.70%; 67968.77; 840948.34; -772979.57; Educação; 19.75%; 2871291.20; 2167726.43; 703564.77; Saúde; 08.64%; 2114278.97; 2422100.80; -307821.83; Agricultura; 08.02%; 326968.96; 612518.71; -285549.75; Previdência Social; 06.04%; 82608.04; 297692.89; -215084.85;  1.20
Prefeitura Municipal de Coxixola - PB;  2504850;  PB;  1874; Transporte; 17.52%; 35629.80; 826377.38; -790747.58; Administração; 14.87%; 1277710.96; 1949009.24; -671298.28; Educação; 12.56%; 1651081.48; 2217859.83; -566778.35; Previdência Social; 06.62%; 0; 298873.01; -298873.01; Urbanismo; 05.90%; 947986.60; 681577.76; 266408.84;  1.11
Prefeitura Municipal de São João de Iracema - SP;  3549250;  SP;  1875; Despesas (Intraorçamentárias); 33.33%; 1004691.71; 113284.13; 891407.58; Previdência Social; 11.98%; 610560.23; 290150.72; 320409.51; Habitação; 10.63%; 332178.56; 47953.08; 284225.48; Educação; 09.62%; 2461987.67; 2204610.64; 257377.03; Saúde; 07.46%; 2217814.61; 2417263.28; -199448.67;  1.14
Prefeitura Municipal de Sucupira - TO;  1720853;  TO;  1878; Urbanismo; 16.84%; 58010.54; 687989.68; -629979.14; Agricultura; 15.65%; 0; 585582.41; -585582.41; Educação; 11.14%; 1819673.37; 2236455.10; -416781.73; Saúde; 10.88%; 2022277.54; 2429268.65; -406991.11; Transporte; 08.78%; 1149504.19; 820994.29; 328509.90;  1.22
Prefeitura Municipal de São Miguel da Boa Vista - SC;  4217154;  SC;  1885; Transporte; 29.27%; 1829149.78; 810247.85; 1018901.93; Agricultura; 15.96%; 1104554.57; 548817.99; 555736.58; Urbanismo; 11.73%; 287659.60; 696127.94; -408468.34; Previdência Social; 08.59%; 0; 298873.01; -298873.01; Administração; 04.28%; 1786911.35; 1935972.26; -149060.91;  1.01
Prefeitura Municipal de Riacho de Santo Antônio - PB;  2512788;  PB;  1890; Transporte; 21.65%; 0; 836155.63; -836155.63; Educação; 19.29%; 2985309.68; 2240270.59; 745039.09; Cultura; 09.58%; 478085.19; 108288.91; 369796.28; Previdência Social; 07.74%; 0; 298873.01; -298873.01; Urbanismo; 07.31%; 980502.83; 698329.44; 282173.39;  1.37
Prefeitura Municipal de Miraselva - PR;  4116000;  PR;  1890; Educação; 18.78%; 3014877.13; 2233049.58; 781827.55; Transporte; 14.05%; 1415671.64; 830607.52; 585064.12; Agricultura; 13.81%; 0; 574828.02; -574828.02; Saúde; 12.41%; 2951134.31; 2434567.30; 516567.01; Previdência Social; 07.20%; 0; 299663.87; -299663.87;  1.29
Prefeitura Municipal de Muliterno - RS;  4312625;  RS;  1890; Transporte; 22.33%; 1921214.80; 822224.00; 1098990.80; Educação; 16.12%; 1455393.99; 2248700.14; -793306.15; Urbanismo; 14.41%; 0; 709261.01; -709261.01; Saúde; 11.53%; 2995915.01; 2428385.41; 567529.60; Previdência Social; 06.09%; 0; 299663.87; -299663.87;  1.46
Prefeitura Municipal de Areia de Baraúnas - PB;  2501153;  PB;  1894; Transporte; 20.09%; 0; 828768.29; -828768.29; Educação; 15.23%; 2852022.25; 2223692.32; 628329.93; Urbanismo; 14.37%; 125061.98; 717946.12; -592884.14; Saúde; 12.25%; 1935040.09; 2440517.63; -505477.54; Previdência Social; 11.13%; 756414.78; 297123.58; 459291.20;  1.04
Prefeitura Municipal de Arco-Íris - SP;  3503356;  SP;  1907; Assistência Social; 15.94%; 1000667.48; 507926.41; 492741.07; Administração; 15.04%; 2373674.21; 1908862.83; 464811.38; Saúde; 14.45%; 2882138.95; 2435519.99; 446618.96; Legislativa; 07.78%; 730599.42; 489967.56; 240631.86; Encargos Especiais; 06.43%; 0; 198632.21; -198632.21;  1.18
Prefeitura Municipal de Turmalina - SP;  3555307;  SP;  1912; Previdência Social; 31.93%; 1313278.89; 280302.12; 1032976.77; Despesas (Intraorçamentárias); 17.44%; 682059.31; 117893.16; 564166.15; Encargos Especiais; 14.48%; 656391.74; 188035.89; 468355.85; Educação; 05.69%; 2445840.89; 2261938.84; 183902.05; Urbanismo; 04.25%; 570733.60; 708081.99; -137348.39;  0.99
Prefeitura Municipal de Douradoquara - MG;  3123502;  MG;  1915; Administração; 28.72%; 3015634.45; 1903697.95; 1111936.50; Educação; 18.75%; 1566432.43; 2292480.76; -726048.33; Transporte; 11.02%; 467215.00; 893845.93; -426630.93; Saúde; 09.41%; 2791906.46; 2427692.19; 364214.27; Previdência Social; 07.71%; 0; 298304.13; -298304.13;  1.01
Prefeitura Municipal de Tapiraí - MG;  3168200;  MG;  1922; Educação; 32.15%; 3732939.27; 2261075.08; 1471864.19; Administração; 16.86%; 1162635.93; 1934601.79; -771965.86; Agricultura; 10.41%; 88151.43; 564812.10; -476660.67; Previdência Social; 08.99%; 700611.44; 289018.40; 411593.04; Urbanismo; 08.26%; 1059004.04; 680902.47; 378101.57;  1.12
Prefeitura Municipal de Esperança Nova - PR;  4107520;  PR;  1922; Urbanismo; 31.69%; 1960210.56; 670285.52; 1289925.04; Legislativa; 12.14%; 0; 494331.79; -494331.79; Transporte; 08.81%; 521337.21; 879977.51; -358640.30; Administração; 07.72%; 2230141.70; 1916115.56; 314026.14; Saúde; 05.96%; 2663714.21; 2421309.42; 242404.79;  1.14
Prefeitura Municipal de Mesópolis - SP;  3529658;  SP;  1933; Urbanismo; 21.22%; 1752452.24; 636034.52; 1116417.72; Previdência Social; 16.82%; 1172057.59; 286854.23; 885203.36; Encargos Especiais; 15.38%; 986372.48; 177042.73; 809329.75; Educação; 13.56%; 3001150.74; 2287523.57; 713627.17; Transporte; 10.33%; 363442.96; 907191.22; -543748.26;  1.15
Prefeitura Municipal de Olaria - MG;  3145406;  MG;  1935; Educação; 14.44%; 1676390.96; 2325134.51; -648743.55; Despesas (Intraorçamentárias); 12.75%; 682817.69; 109763.09; 573054.60; Cultura; 11.82%; 648019.98; 116919.78; 531100.20; Administração; 09.81%; 1470037.03; 1910588.52; -440551.49; Previdência Social; 08.41%; 670726.13; 292926.09; 377800.04;  1.06
Prefeitura Municipal de Cunhataí - SC;  4204756;  SC;  1937; Agricultura; 18.72%; 1151352.10; 543450.12; 607901.98; Educação; 15.43%; 1843752.03; 2344685.59; -500933.56; Previdência Social; 09.37%; 0; 304398.72; -304398.72; Urbanismo; 09.17%; 376810.27; 674537.54; -297727.27; Administração; 08.49%; 1637168.64; 1912996.45; -275827.81;  1.05
Prefeitura Municipal de Rio da Conceição - TO;  1718659;  TO;  1938; Saúde; 22.46%; 1414286.79; 2473979.78; -1059692.99; Transporte; 18.21%; 71489.47; 930351.05; -858861.58; Educação; 14.72%; 1670957.67; 2365323.04; -694365.37; Agricultura; 10.14%; 80183.97; 558619.31; -478435.34; Previdência Social; 06.47%; 0; 304978.99; -304978.99;  1.20
Prefeitura Municipal de Queluzito - MG;  3153806;  MG;  1940; Educação; 24.80%; 1494857.52; 2390419.45; -895561.93; Transporte; 19.94%; 227292.16; 947379.25; -720087.09; Saúde; 12.69%; 2041189.71; 2499498.91; -458309.20; Agricultura; 10.40%; 195481.22; 570884.14; -375402.92; Administração; 05.33%; 1808592.58; 2001034.93; -192442.35;  1.03
Prefeitura Municipal de Nova Boa Vista - RS;  4312955;  RS;  1965; Administração; 18.34%; 2614617.82; 2011792.26; 602825.56; Despesas (Intraorçamentárias); 13.79%; 555699.73; 102413.59; 453286.14; Transporte; 08.05%; 669643.68; 934092.50; -264448.82; Encargos Especiais; 07.93%; 445924.77; 185196.03; 260728.74; Educação; 07.53%; 2636346.61; 2388779.54; 247567.07;  1.04
Prefeitura Municipal de Ibiam - SC;  4206751;  SC;  1971; Transporte; 26.05%; 1863145.06; 908828.30; 954316.76; Urbanismo; 15.35%; 114881.70; 677472.22; -562590.52; Educação; 12.23%; 2813723.09; 2365461.98; 448261.11; Saúde; 07.54%; 2771413.75; 2495092.72; 276321.03; Administração; 07.47%; 1742211.68; 2015804.78; -273593.10;  1.03
Prefeitura Municipal de Barra do Rio Azul - RS;  4301925;  RS;  1972; Educação; 28.10%; 1272568.57; 2406021.61; -1133453.04; Agricultura; 11.99%; 1048072.02; 564429.44; 483642.58; Urbanismo; 10.97%; 249152.00; 691727.46; -442575.46; Despesas (Intraorçamentárias); 09.31%; 487940.52; 112161.90; 375778.62; Transporte; 09.06%; 1283080.20; 917648.66; 365431.54;  1.03
Prefeitura Municipal de São Pedro das Missões - RS;  4319364;  RS;  1977; Transporte; 28.39%; 2605080.36; 910400.45; 1694679.91; Educação; 23.13%; 3769179.76; 2388565.00; 1380614.76; Urbanismo; 11.62%; 0; 693760.07; -693760.07; Habitação; 10.67%; 667517.40; 30750.56; 636766.84; Previdência Social; 05.42%; 0; 323332.67; -323332.67;  1.23
Prefeitura Municipal de Ipiranga do Sul - RS;  4310462;  RS;  1985; Transporte; 15.75%; 1507760.62; 932184.53; 575576.09; Administração; 14.86%; 2540845.65; 1997774.14; 543071.51; Agricultura; 14.22%; 1096168.49; 576407.67; 519760.82; Urbanismo; 12.94%; 213891.05; 686881.04; -472989.99; Previdência Social; 08.87%; 0; 324147.36; -324147.36;  1.10
Prefeitura Municipal de Vespasiano Correa - RS;  4322855;  RS;  1986; Transporte; 20.34%; 1920020.22; 934783.81; 985236.41; Administração; 14.48%; 1320216.98; 2021453.01; -701236.03; Comércio e Serviços; 13.59%; 681417.71; 23337.58; 658080.13; Saúde; 08.11%; 2898409.05; 2505402.15; 393006.90; Previdência Social; 06.52%; 0; 315858.41; -315858.41;  1.13
Prefeitura Municipal de Alto Bela Vista - SC;  4200754;  SC;  1997; Transporte; 21.13%; 2056062.43; 944850.68; 1111211.75; Agricultura; 14.47%; 1343109.46; 581831.72; 761277.74; Educação; 13.49%; 3107887.12; 2398474.14; 709412.98; Comércio e Serviços; 11.77%; 643248.36; 23882.85; 619365.51; Saúde; 10.05%; 3033693.38; 2504975.29; 528718.09;  1.07
Prefeitura Municipal de Floriano Peixoto - RS;  4308250;  RS;  2004; Saneamento; 14.61%; 665412.97; 118274.81; 547138.16; Urbanismo; 14.08%; 153937.00; 681398.32; -527461.32; Educação; 13.74%; 1909401.21; 2423949.28; -514548.07; Transporte; 12.34%; 527077.58; 989135.20; -462057.62; Saúde; 09.07%; 2182801.55; 2522629.63; -339828.08;  1.06
Prefeitura Municipal de Turiúba - SP;  3555208;  SP;  2005; Previdência Social; 19.40%; 1296885.02; 313065.20; 983819.82; Despesas (Intraorçamentárias); 17.42%; 988510.22; 105010.91; 883499.31; Transporte; 15.18%; 220782.01; 990631.36; -769849.35; Administração; 12.17%; 2601439.46; 1984375.57; 617063.89; Encargos Especiais; 07.87%; 584504.23; 185317.40; 399186.83;  0.99
Prefeitura Municipal de Água Limpa - GO;  5200209;  GO;  2007; Administração; 21.12%; 2773838.03; 1974520.45; 799317.58; Urbanismo; 14.92%; 1226981.38; 662245.99; 564735.39; Agricultura; 09.62%; 240416.82; 604689.99; -364273.17; Transporte; 06.90%; 726510.29; 987580.57; -261070.28; Assistência Social; 06.72%; 790877.40; 536714.08; 254163.32;  1.11
Prefeitura Municipal de Guarani d'Oeste - SP;  3518008;  SP;  2021; Educação; 27.62%; 3615158.59; 2383710.40; 1231448.19; Transporte; 16.66%; 242008.50; 984893.34; -742884.84; Administração; 14.51%; 1349079.61; 1995843.33; -646763.72; Urbanismo; 13.00%; 1240937.18; 661416.29; 579520.89; Assistência Social; 08.46%; 913207.81; 535914.52; 377293.29;  1.18
Prefeitura Municipal de Serranos - MG;  3167004;  MG;  2033; Previdência Social; 16.71%; 1051970.10; 313541.18; 738428.92; Saúde; 15.09%; 3172877.43; 2505861.70; 667015.73; Saneamento; 13.04%; 696083.08; 119624.82; 576458.26; Despesas (Intraorçamentárias); 12.34%; 658381.14; 113274.13; 545107.01; Administração; 08.48%; 1604891.09; 1979545.01; -374653.92;  1.03
Prefeitura Municipal de Protásio Alves - RS;  4315172;  RS;  2044; Administração; 22.45%; 3070474.47; 1966956.83; 1103517.64; Educação; 14.69%; 1675085.46; 2397079.08; -721993.62; Transporte; 07.26%; 623122.85; 980110.06; -356987.21; Urbanismo; 06.81%; 335022.49; 669521.20; -334498.71; Assistência Social; 06.80%; 218844.98; 553061.72; -334216.74;  1.27
Prefeitura Municipal de Senador Cortes - MG;  3165602;  MG;  2046; Administração; 45.82%; 10044951.44; 1996860.46; 8048090.98; Saúde; 14.32%; 0; 2514412.06; -2514412.06; Educação; 13.62%; 0; 2392309.49; -2392309.49; Transporte; 05.58%; 0; 980649.50; -980649.50; Urbanismo; 03.81%; 0; 670029.89; -670029.89;  3.19
Prefeitura Municipal de Irati - SC;  4207858;  SC;  2046; Saúde; 15.23%; 2038545.50; 2513701.72; -475156.22; Desporto e Lazer; 14.21%; 610715.88; 167371.74; 443344.14; Administração; 13.59%; 1572310.15; 1996225.43; -423915.28; Educação; 13.34%; 1977029.10; 2393370.08; -416340.98; Previdência Social; 10.42%; 0; 325260.76; -325260.76;  1.02
Prefeitura Municipal de Marema - SC;  4210555;  SC;  2046; Transporte; 17.50%; 1683545.30; 946862.60; 736682.70; Educação; 14.81%; 1786758.29; 2409946.73; -623188.44; Agricultura; 14.20%; 1188944.03; 591100.57; 597843.46; Assistência Social; 08.18%; 887780.79; 543685.88; 344094.91; Previdência Social; 07.60%; 0; 319933.59; -319933.59;  1.04
Prefeitura Municipal de Santo Antônio do Planalto - RS;  4317756;  RS;  2055; Despesas (Intraorçamentárias); 24.56%; 1206621.08; 99522.49; 1107098.59; Urbanismo; 11.58%; 192618.93; 714417.81; -521798.88; Previdência Social; 08.95%; 720125.51; 316761.13; 403364.38; Saúde; 07.71%; 2159122.18; 2506596.87; -347474.69; Administração; 07.28%; 2311318.29; 1983247.92; 328070.37;  1.17
Prefeitura Municipal de São Patrício - GO;  5220280;  GO;  2058; Transporte; 19.09%; 80250.40; 938317.51; -858067.11; Educação; 18.78%; 1572610.29; 2416529.56; -843919.27; Habitação; 10.22%; 497299.76; 37992.94; 459306.82; Previdência Social; 06.59%; 605974.43; 309601.49; 296372.94; Urbanismo; 06.21%; 975636.39; 696378.08; 279258.31;  1.10
Prefeitura Municipal de Nova Canaã Paulista - SP;  3532843;  SP;  2059; Saúde; 16.65%; 3054428.51; 2485709.68; 568718.83; Administração; 16.28%; 1439112.35; 1995156.63; -556044.28; Previdência Social; 13.77%; 771647.81; 301524.61; 470123.20; Assistência Social; 09.89%; 888327.90; 550541.38; 337786.52; Agricultura; 08.72%; 312350.89; 610232.76; -297881.87;  1.11
Prefeitura Municipal de Água Comprida - MG;  3100708;  MG;  2067; Saúde; 26.07%; 4062392.68; 2482519.32; 1579873.36; Urbanismo; 16.31%; 1684439.21; 696254.47; 988184.74; Administração; 12.52%; 2752678.77; 1994210.77; 758468.00; Saneamento; 07.27%; 547324.13; 106557.51; 440766.62; Agricultura; 06.89%; 183497.00; 601036.85; -417539.85;  1.22
Prefeitura Municipal de Santa Cruz da Esperança - SP;  3546256;  SP;  2070; Educação; 31.30%; 4274630.44; 2393121.88; 1881508.56; Saúde; 11.75%; 3210209.28; 2503620.66; 706588.62; Transporte; 10.93%; 261378.45; 918157.10; -656778.65; Agricultura; 08.12%; 124247.28; 612178.05; -487930.77; Urbanismo; 05.57%; 1049076.70; 714182.29; 334894.41;  1.13
Prefeitura Municipal de Taipas do Tocantins - TO;  1720937;  TO;  2075; Saúde; 18.48%; 1775828.41; 2527870.87; -752042.46; Transporte; 18.46%; 197906.16; 949134.40; -751228.24; Educação; 10.80%; 1996549.81; 2435985.99; -439436.18; Agricultura; 09.46%; 240276.35; 625158.20; -384881.85; Previdência Social; 07.74%; 0; 315089.76; -315089.76;  1.14
Prefeitura Municipal de Ermo - SC;  4205191;  SC;  2079; Transporte; 27.60%; 2024768.44; 911947.20; 1112821.24; Administração; 12.65%; 1507970.00; 2018200.66; -510230.66; Educação; 12.50%; 2933294.80; 2429258.98; 504035.82; Saúde; 12.15%; 3002356.72; 2512545.24; 489811.48; Previdência Social; 07.60%; 0; 306367.47; -306367.47;  1.01
Prefeitura Municipal de Doutor Ricardo - RS;  4306759;  RS;  2079; Administração; 15.09%; 1518668.37; 2041211.28; -522542.91; Saneamento; 10.68%; 477438.08; 107744.67; 369693.41; Indústria; 10.00%; 368307.28; 22034.99; 346272.29; Previdência Social; 08.83%; 0; 305763.82; -305763.82; Educação; 08.54%; 2174405.22; 2470121.24; -295716.02;  1.06
Prefeitura Municipal de Vanini - RS;  4322558;  RS;  2080; Agricultura; 17.07%; 1131055.99; 605690.46; 525365.53; Administração; 13.83%; 1629599.08; 2055232.06; -425632.98; Urbanismo; 10.73%; 1056086.44; 725878.76; 330207.68; Saúde; 09.20%; 2826925.77; 2543920.87; 283004.90; Cultura; 08.28%; 382264.99; 127495.09; 254769.90;  1.04
Prefeitura Municipal de Aloândia - GO;  5200506;  GO;  2084; Educação; 30.49%; 1101475.03; 2496002.03; -1394527.00; Agricultura; 13.66%; 0; 624620.43; -624620.43; Transporte; 09.92%; 458100.31; 911865.82; -453765.51; Administração; 06.23%; 2327389.22; 2042616.27; 284772.95; Previdência Social; 06.01%; 578593.88; 303811.89; 274781.99;  1.13
Prefeitura Municipal de Almirante Tamandaré do Sul - RS;  4300471;  RS;  2098; Agricultura; 19.00%; 1017161.78; 603943.16; 413218.62; Previdência Social; 14.17%; 0; 308199.41; -308199.41; Desporto e Lazer; 08.53%; 12880.16; 198350.78; -185470.62; Saúde; 08.43%; 2733717.30; 2550479.01; 183238.29; Gestão Ambiental; 07.78%; 224746.50; 55573.29; 169173.21;  1.02
Prefeitura Municipal de Poço das Antas - RS;  4314753;  RS;  2099; Transporte; 34.97%; 3081068.68; 889855.23; 2191213.45; Urbanismo; 12.07%; 0; 756061.14; -756061.14; Educação; 09.97%; 3081702.40; 2457068.10; 624634.30; Saúde; 08.26%; 2044049.43; 2561631.48; -517582.05; Previdência Social; 04.89%; 0; 306341.38; -306341.38;  1.26
Prefeitura Municipal de São Vendelino - RS;  4319752;  RS;  2107; Transporte; 26.25%; 2594928.98; 892059.14; 1702869.84; Urbanismo; 11.80%; 0; 765328.64; -765328.64; Educação; 10.59%; 3146554.06; 2459401.44; 687152.62; Saneamento; 09.32%; 712355.87; 107819.76; 604536.11; Despesas (Intraorçamentárias); 05.15%; 449867.09; 115467.02; 334400.07;  1.25
Prefeitura Municipal de Santo Antônio dos Milagres - PI;  2209450;  PI;  2109; Saúde; 22.47%; 1641388.17; 2586898.96; -945510.79; Agricultura; 13.26%; 77370.35; 635136.51; -557766.16; Educação; 10.62%; 2052629.97; 2499470.85; -446840.88; Transporte; 10.07%; 518177.38; 941655.43; -423478.05; Urbanismo; 07.79%; 425522.00; 753240.18; -327718.18;  1.02
Prefeitura Municipal de Aracitaba - MG;  3103306;  MG;  2112; Educação; 22.95%; 1359107.95; 2488903.21; -1129795.26; Administração; 14.31%; 1373247.81; 2077845.05; -704597.24; Transporte; 11.45%; 374410.57; 938175.03; -563764.46; Agricultura; 07.38%; 270512.01; 633725.32; -363213.31; Previdência Social; 06.46%; 608531.80; 290398.77; 318133.03;  1.05
Prefeitura Municipal de Cruzaltense - RS;  4306130;  RS;  2115; Transporte; 19.45%; 1747065.24; 913696.59; 833368.65; Agricultura; 16.71%; 1328471.73; 612430.91; 716040.82; Urbanismo; 11.98%; 222781.43; 736319.27; -513537.84; Previdência Social; 06.87%; 0; 294435.75; -294435.75; Saúde; 06.47%; 2864296.29; 2586946.26; 277350.03;  1.14
Prefeitura Municipal de Santa Rosa de Lima - SC;  4215604;  SC;  2122; Transporte; 33.23%; 2591058.10; 897820.00; 1693238.10; Administração; 16.40%; 1261114.17; 2096860.06; -835745.89; Urbanismo; 12.17%; 96909.11; 717006.77; -620097.66; Educação; 06.88%; 2849593.01; 2498986.62; 350606.39; Previdência Social; 05.45%; 0; 277692.07; -277692.07;  1.17
Prefeitura Municipal de Davinópolis - GO;  5206909;  GO;  2123; Urbanismo; 21.51%; 1974393.64; 680694.49; 1293699.15; Previdência Social; 17.74%; 1316409.29; 249304.42; 1067104.87; Administração; 13.86%; 2938376.73; 2104429.49; 833947.24; Saúde; 11.30%; 3275576.77; 2595623.18; 679953.59; Educação; 08.10%; 3003863.75; 2516435.16; 487428.59;  1.09
Prefeitura Municipal de Parisi - SP;  3536257;  SP;  2126; Transporte; 17.68%; 139433.69; 926375.35; -786941.66; Educação; 16.63%; 3252175.42; 2511636.67; 740538.75; Urbanismo; 12.56%; 1250631.19; 691331.14; 559300.05; Saneamento; 10.46%; 577420.72; 111961.78; 465458.94; Previdência Social; 08.22%; 624956.12; 259182.32; 365773.80;  1.00
Prefeitura Municipal de Pinhal da Serra - RS;  4314464;  RS;  2138; Administração; 35.71%; 6740911.26; 2050573.87; 4690337.39; Educação; 17.82%; 4837135.88; 2497480.36; 2339655.52; Saúde; 15.93%; 4700949.53; 2608499.93; 2092449.60; Agricultura; 08.82%; 1780671.84; 622976.41; 1157695.43; Urbanismo; 04.82%; 75719.52; 709269.69; -633550.17;  1.10
Prefeitura Municipal de Santa Clara d'Oeste - SP;  3546108;  SP;  2139; Administração; 17.80%; 2974464.57; 2108222.20; 866242.37; Urbanismo; 16.86%; 1507124.50; 686750.76; 820373.74; Assistência Social; 16.45%; 1343743.37; 543331.17; 800412.20; Transporte; 09.85%; 468297.71; 947754.21; -479456.50; Educação; 05.54%; 2806099.66; 2536753.42; 269346.24;  0.98
