###Instituição; Cod.IBGE; UF; População; Top 1 CATEGORY; Top 1 %; Top 1 VALUE; Top 1 CENTROID; Top 1 DIFF ; Top 2 CATEGORY; Top 2 %; Top 2 VALUE; Top 2 CENTROID; Top 2 DIFF ; Top 3 CATEGORY; Top 3 %; Top 3 VALUE; Top 3 CENTROID; Top 3 DIFF ; Top 4 CATEGORY; Top 4 %; Top 4 VALUE; Top 4 CENTROID; Top 4 DIFF ; Top 5 CATEGORY; Top 5 %; Top 5 VALUE; Top 5 CENTROID; Top 5 DIFF ; lof_absoluto_suav_norm
Prefeitura Municipal de Parari - PB;  2510659;  PB;  1823; Administração; 22.57%; 2613791.98; 1723537.11; 890254.87; Transporte; 18.39%; 7382.10; 732777.72; -725395.62; Saúde; 09.80%; 1667031.34; 2053529.38; -386498.04; Urbanismo; 09.57%; 228186.52; 605790.26; -377603.74; Encargos Especiais; 07.53%; 470047.09; 173126.79; 296920.30;  1.10
Prefeitura Municipal de Macieira - SC;  4210050;  SC;  1831; Administração; 19.57%; 1179251.90; 1753044.31; -573792.41; Urbanismo; 14.10%; 185027.07; 598370.00; -413342.93; Transporte; 10.61%; 1027673.72; 716666.75; 311006.97; Agricultura; 09.71%; 741939.29; 457310.66; 284628.63; Saúde; 07.97%; 2275611.92; 2041779.10; 233832.82;  1.04
Prefeitura Municipal de Quixabá - PB;  2512606;  PB;  1834; Educação; 27.67%; 3112357.92; 1866184.58; 1246173.34; Transporte; 15.21%; 60009.02; 744930.92; -684921.90; Urbanismo; 12.61%; 1137597.46; 569604.20; 567993.26; Saúde; 08.93%; 1645749.31; 2048152.20; -402402.89; Legislativa; 08.66%; 0; 390147.20; -390147.20;  1.24
Prefeitura Municipal de Paulistânia - SP;  3536570;  SP;  1836; Urbanismo; 50.29%; 3859124.71; 539449.11; 3319675.60; Transporte; 11.26%; 0; 742963.16; -742963.16; Educação; 07.14%; 2367333.65; 1896111.37; 471222.28; Saúde; 06.74%; 2479329.73; 2034156.42; 445173.31; Assistência Social; 04.65%; 705991.04; 398791.99; 307199.05;  1.03
Prefeitura Municipal de Pedro Teixeira - MG;  3149408;  MG;  1838; Administração; 24.28%; 1207737.99; 1766923.60; -559185.61; Urbanismo; 13.53%; 282658.45; 594221.76; -311563.31; Educação; 11.12%; 2150741.79; 1894591.72; 256150.07; Transporte; 08.64%; 521451.40; 720504.62; -199053.22; Energia; 05.75%; 163244.49; 30744.80; 132499.69;  1.01
Prefeitura Municipal de Canudos do Vale - RS;  4304614;  RS;  1841; Agricultura; 19.21%; 1299617.16; 445790.90; 853826.26; Administração; 16.76%; 2477975.53; 1732731.82; 745243.71; Urbanismo; 13.32%; 0; 592116.75; -592116.75; Transporte; 11.07%; 225206.57; 717489.38; -492282.81; Educação; 08.37%; 1531663.00; 1903943.97; -372280.97;  1.15
Prefeitura Municipal de Barra Bonita - SC;  4202099;  SC;  1842; Agricultura; 24.74%; 1190057.66; 470998.65; 719059.01; Urbanismo; 16.37%; 117045.70; 592702.90; -475657.20; Saúde; 13.76%; 1647188.91; 2047092.57; -399903.66; Educação; 09.14%; 1621163.92; 1886690.58; -265526.66; Administração; 07.66%; 1537801.93; 1760521.76; -222719.83;  1.05
Prefeitura Municipal de Quatro Irmãos - RS;  4315313;  RS;  1842; Transporte; 14.41%; 1269419.67; 703699.74; 565719.93; Educação; 12.27%; 2355229.64; 1873558.99; 481670.65; Saúde; 11.99%; 2497298.71; 2026513.99; 470784.72; Urbanismo; 11.71%; 108568.94; 568309.21; -459740.27; Desporto e Lazer; 11.33%; 570270.84; 125533.39; 444737.45;  1.12
Prefeitura Municipal de Aspásia - SP;  3503950;  SP;  1854; Transporte; 16.30%; 190943.46; 718700.68; -527757.22; Saúde; 10.04%; 2359044.60; 2033865.56; 325179.04; Educação; 09.16%; 1594287.71; 1891006.19; -296718.48; Previdência Social; 08.87%; 484694.76; 197533.63; 287161.13; Gestão Ambiental; 08.74%; 336219.15; 53227.24; 282991.91;  1.33
Prefeitura Municipal de Seritinga - MG;  3166402;  MG;  1855; Administração; 17.55%; 1255967.77; 1758884.26; -502916.49; Educação; 15.25%; 1456361.37; 1893437.86; -437076.49; Urbanismo; 11.90%; 913135.30; 572039.13; 341096.17; Saneamento; 08.45%; 332701.35; 90561.08; 242140.27; Cultura; 07.84%; 317613.88; 92937.55; 224676.33;  1.04
Prefeitura Municipal de Sucupira - TO;  1720853;  TO;  1856; Saúde; 18.47%; 1245615.63; 2062221.42; -816605.79; Transporte; 15.68%; 31932.63; 725164.24; -693231.61; Educação; 13.34%; 1327343.93; 1917097.46; -589753.53; Agricultura; 11.15%; 0; 492750.06; -492750.06; Urbanismo; 10.21%; 147200.39; 598467.96; -451267.57;  1.17
Prefeitura Municipal de Coxixola - PB;  2504850;  PB;  1856; Educação; 18.45%; 1166584.49; 1932161.08; -765576.59; Administração; 14.79%; 1132198.11; 1745910.27; -613712.16; Transporte; 12.68%; 217176.46; 743194.56; -526018.10; Legislativa; 09.81%; 0; 407105.12; -407105.12; Agricultura; 05.99%; 247855.43; 496619.02; -248763.59;  1.25
Prefeitura Municipal de Riacho de Santo Antônio - PB;  2512788;  PB;  1856; Transporte; 24.48%; 0; 748418.68; -748418.68; Urbanismo; 16.15%; 1062501.43; 568808.48; 493692.95; Administração; 08.35%; 1992622.24; 1737273.94; 255348.30; Saúde; 07.47%; 1819712.31; 2048133.24; -228420.93; Previdência Social; 06.50%; 0; 198856.67; -198856.67;  1.10
Prefeitura Municipal de Alto Alegre - RS;  4300554;  RS;  1856; Transporte; 30.12%; 1838300.76; 716081.66; 1122219.10; Educação; 14.89%; 1379188.35; 1934118.33; -554929.98; Saneamento; 09.61%; 446726.33; 88505.36; 358220.97; Saúde; 09.16%; 1727741.06; 2068926.96; -341185.90; Administração; 08.01%; 1445102.86; 1743527.03; -298424.17;  1.06
Prefeitura Municipal de São João de Iracema - SP;  3549250;  SP;  1865; Habitação; 62.64%; 5144960.12; 35069.53; 5109890.59; Educação; 08.87%; 2641272.63; 1917460.61; 723812.02; Urbanismo; 07.23%; 1168427.68; 578917.76; 589509.92; Previdência Social; 06.08%; 685438.18; 189764.54; 495673.64; Saúde; 02.67%; 2287659.29; 2069547.38; 218111.91;  1.23
Prefeitura Municipal de Pouso Novo - RS;  4315131;  RS;  1878; Transporte; 24.28%; 2001417.08; 717784.98; 1283632.10; Agricultura; 19.02%; 1482226.22; 476647.83; 1005578.39; Urbanismo; 11.13%; 0; 588299.89; -588299.89; Educação; 07.42%; 2316950.52; 1924573.27; 392377.25; Saúde; 05.96%; 2385296.84; 2070314.34; 314982.50;  1.20
Prefeitura Municipal de Muliterno - RS;  4312625;  RS;  1885; Transporte; 23.73%; 1459719.70; 726651.45; 733068.25; Urbanismo; 19.04%; 0; 588108.46; -588108.46; Saúde; 13.98%; 2503319.15; 2071367.19; 431951.96; Administração; 07.77%; 1494372.52; 1734445.14; -240072.62; Educação; 06.71%; 1726848.86; 1933992.59; -207143.73;  1.18
Prefeitura Municipal de Rio da Conceição - TO;  1718659;  TO;  1895; Transporte; 20.01%; 970.04; 750525.21; -749555.17; Saúde; 19.31%; 1378430.58; 2101774.21; -723343.63; Agricultura; 13.22%; 169.86; 495410.81; -495240.95; Educação; 11.13%; 1524039.87; 1940884.63; -416844.76; Previdência Social; 05.32%; 0; 199305.89; -199305.89;  1.23
Prefeitura Municipal de Miraselva - PR;  4116000;  PR;  1896; Educação; 21.13%; 2432530.48; 1924570.89; 507959.59; Agricultura; 20.64%; 0; 496140.24; -496140.24; Saúde; 11.20%; 2360178.87; 2090962.36; 269216.51; Previdência Social; 08.29%; 0; 199305.89; -199305.89; Habitação; 04.53%; 0; 108915.50; -108915.50;  1.16
Prefeitura Municipal de São Miguel da Boa Vista - SC;  4217154;  SC;  1897; Agricultura; 27.64%; 1124371.23; 488025.96; 636345.27; Saúde; 10.42%; 1860678.97; 2100570.46; -239891.49; Previdência Social; 08.66%; 0; 199305.89; -199305.89; Educação; 07.20%; 1777062.19; 1942893.20; -165831.01; Administração; 06.61%; 1593492.25; 1745723.67; -152231.42;  1.01
Prefeitura Municipal de Areia de Baraúnas - PB;  2501153;  PB;  1908; Transporte; 22.34%; 0; 752188.23; -752188.23; Educação; 13.91%; 2404281.62; 1935937.11; 468344.51; Previdência Social; 12.28%; 604021.59; 190677.01; 413344.58; Urbanismo; 11.62%; 193964.13; 585009.80; -391045.67; Gestão Ambiental; 06.21%; 253312.88; 44267.88; 209045.00;  1.13
Prefeitura Municipal de Douradoquara - MG;  3123502;  MG;  1909; Administração; 52.67%; 3819121.16; 1722186.33; 2096934.83; Educação; 10.79%; 1515919.16; 1945557.29; -429638.13; Agricultura; 07.87%; 179320.25; 492675.49; -313355.24; Previdência Social; 04.99%; 0; 198536.77; -198536.77; Encargos Especiais; 04.10%; 344991.47; 181651.15; 163340.32;  1.05
Prefeitura Municipal de Tapiraí - MG;  3168200;  MG;  1923; Administração; 18.50%; 1168028.02; 1733659.74; -565631.72; Agricultura; 13.91%; 58063.90; 483505.53; -425441.63; Saúde; 12.16%; 1729882.57; 2101586.07; -371703.50; Transporte; 10.42%; 445506.42; 764257.83; -318751.41; Assistência Social; 09.23%; 117254.32; 399392.05; -282137.73;  1.03
Prefeitura Municipal de Arco-Íris - SP;  3503356;  SP;  1925; Assistência Social; 18.54%; 851329.08; 388471.54; 462857.54; Administração; 17.51%; 2152756.01; 1715811.68; 436944.33; Saúde; 11.22%; 2372676.24; 2092540.07; 280136.17; Encargos Especiais; 07.71%; 0; 192476.61; -192476.61; Cultura; 06.58%; 277727.89; 113565.82; 164162.07;  1.06
Prefeitura Municipal de Cunhataí - SC;  4204756;  SC;  1931; Agricultura; 14.50%; 1015217.76; 482152.50; 533065.26; Urbanismo; 13.28%; 71042.11; 559441.51; -488399.40; Educação; 11.25%; 1561592.27; 1975447.25; -413854.98; Desporto e Lazer; 08.89%; 457257.45; 130337.09; 326920.36; Saúde; 08.85%; 1769121.65; 2094719.77; -325598.12;  1.38
Prefeitura Municipal de Queluzito - MG;  3153806;  MG;  1934; Educação; 22.01%; 1183859.34; 1987956.34; -804097.00; Transporte; 15.77%; 188026.17; 764206.30; -576180.13; Urbanismo; 09.77%; 929799.89; 572734.89; 357065.00; Saúde; 08.18%; 1803268.20; 2101994.71; -298726.51; Agricultura; 06.49%; 246657.97; 483934.81; -237276.84;  1.01
Prefeitura Municipal de Mesópolis - SP;  3529658;  SP;  1935; Previdência Social; 22.62%; 957712.45; 187538.38; 770174.07; Urbanismo; 16.17%; 1119833.17; 569123.25; 550709.92; Encargos Especiais; 12.24%; 593629.48; 176928.38; 416701.10; Agricultura; 06.48%; 260494.72; 481130.64; -220635.92; Administração; 05.49%; 1918621.37; 1731697.48; 186923.89;  1.21
Prefeitura Municipal de Turmalina - SP;  3555307;  SP;  1942; Previdência Social; 22.68%; 868148.83; 183997.31; 684151.52; Orçamentárias); 12.93%; 431649.53; 41694.61; 389954.92; Urbanismo; 11.54%; 226538.45; 574536.07; -347997.62; Educação; 10.81%; 2331943.75; 2005994.83; 325948.92; Assistência Social; 06.38%; 582782.06; 390501.37; 192280.69;  1.00
Prefeitura Municipal de Esperança Nova - PR;  4107520;  PR;  1946; Educação; 15.00%; 1488226.18; 2033006.45; -544780.27; Legislativa; 11.21%; 0; 407240.20; -407240.20; Saúde; 10.71%; 1742240.84; 2131452.41; -389211.57; Urbanismo; 09.82%; 940247.28; 583596.68; 356650.60; Agricultura; 08.66%; 788934.08; 474384.09; 314549.99;  1.10
Prefeitura Municipal de Olaria - MG;  3145406;  MG;  1957; Cultura; 23.66%; 757461.59; 102500.66; 654960.93; Assistência Social; 10.24%; 127652.87; 411009.54; -283356.67; Previdência Social; 08.83%; 434722.79; 190189.11; 244533.68; Educação; 08.79%; 1773158.41; 2016468.81; -243310.40; Agricultura; 08.56%; 249719.58; 486618.58; -236899.00;  1.06
Prefeitura Municipal de São Pedro das Missões - RS;  4319364;  RS;  1969; Transporte; 37.61%; 2274828.78; 695590.62; 1579238.16; Urbanismo; 14.02%; 0; 588492.63; -588492.63; Educação; 06.47%; 2285985.85; 2014148.64; 271837.21; Administração; 05.54%; 1989207.55; 1756573.06; 232634.49; Previdência Social; 04.79%; 0; 201130.83; -201130.83;  1.17
Prefeitura Municipal de Ibiam - SC;  4206751;  SC;  1973; Urbanismo; 16.09%; 149055.53; 578986.76; -429931.23; Administração; 13.19%; 1430441.95; 1783066.65; -352624.70; Saúde; 10.54%; 1887120.04; 2168845.71; -281725.67; Transporte; 07.55%; 951179.74; 749353.36; 201826.38; Previdência Social; 07.37%; 388871.40; 191860.43; 197010.97;  1.06
Prefeitura Municipal de Nova Boa Vista - RS;  4312955;  RS;  1978; Administração; 19.78%; 1333593.61; 1792657.63; -459064.02; Orçamentárias); 15.63%; 399080.95; 36420.10; 362660.85; Agricultura; 15.12%; 844230.50; 493437.66; 350792.84; Educação; 07.27%; 2199663.29; 2031055.25; 168608.04; Assistência Social; 07.21%; 251887.21; 419082.33; -167195.12;  1.09
Prefeitura Municipal de Ipiranga do Sul - RS;  4310462;  RS;  1990; Educação; 18.29%; 2630470.27; 2027246.94; 603223.33; Administração; 18.24%; 2379652.49; 1777922.43; 601730.06; Transporte; 11.22%; 1130967.17; 760876.10; 370091.07; Urbanismo; 07.94%; 310453.82; 572359.91; -261906.09; Previdência Social; 06.05%; 0; 199533.85; -199533.85;  1.09
Prefeitura Municipal de Barra do Rio Azul - RS;  4301925;  RS;  1993; Educação; 21.83%; 1273234.48; 2036658.29; -763423.81; Transporte; 17.45%; 1367507.83; 757461.18; 610046.65; Urbanismo; 14.99%; 42041.20; 566194.48; -524153.28; Orçamentárias); 10.97%; 419846.28; 36123.45; 383722.83; Encargos Especiais; 05.38%; 364432.64; 176308.21; 188124.43;  1.04
Prefeitura Municipal de Vespasiano Correa - RS;  4322855;  RS;  1997; Transporte; 23.36%; 1979834.17; 759396.58; 1220437.59; Administração; 12.33%; 1160223.09; 1804151.01; -643927.92; Educação; 11.58%; 1408924.48; 2013914.89; -604990.41; Saúde; 11.19%; 2738260.49; 2153478.38; 584782.11; Energia; 08.14%; 447221.76; 22248.58; 424973.18;  1.14
Prefeitura Municipal de Turiúba - SP;  3555208;  SP;  2000; Orçamentárias); 20.77%; 869129.22; 29705.12; 839424.10; Previdência Social; 18.46%; 942006.96; 195876.77; 746130.19; Transporte; 13.94%; 231157.62; 794573.87; -563416.25; Administração; 13.16%; 2322532.11; 1790668.84; 531863.27; Saúde; 06.49%; 2422107.69; 2159789.16; 262318.53;  1.07
Prefeitura Municipal de Alto Bela Vista - SC;  4200754;  SC;  2007; Transporte; 18.73%; 1286461.72; 778470.36; 507991.36; Agricultura; 17.21%; 976553.12; 509657.86; 466895.26; Administração; 13.58%; 1431017.63; 1799436.46; -368418.83; Saúde; 09.39%; 2409777.90; 2155223.68; 254554.22; Educação; 08.59%; 2225738.64; 1992733.22; 233005.42;  1.25
Prefeitura Municipal de Floriano Peixoto - RS;  4308250;  RS;  2021; Urbanismo; 20.19%; 0; 550294.49; -550294.49; Agricultura; 19.88%; 1057526.85; 515536.76; 541990.09; Transporte; 13.43%; 441118.66; 807270.66; -366152.00; Administração; 07.33%; 1973941.97; 1774034.00; 199907.97; Encargos Especiais; 04.65%; 305459.98; 178692.36; 126767.62;  1.19
Prefeitura Municipal de Água Limpa - GO;  5200209;  GO;  2021; Saúde; 16.71%; 1637817.62; 2167910.89; -530093.27; Administração; 14.50%; 2240617.89; 1780779.93; 459837.96; Agricultura; 13.87%; 82455.74; 522348.26; -439892.52; Previdência Social; 09.48%; 501641.85; 201019.95; 300621.90; Transporte; 07.14%; 1010827.18; 784450.92; 226376.26;  1.05
Prefeitura Municipal de Guarani d'Oeste - SP;  3518008;  SP;  2023; Urbanismo; 18.69%; 1448231.60; 533530.05; 914701.55; Educação; 18.51%; 2877661.44; 1971425.87; 906235.57; Transporte; 14.24%; 102367.56; 799335.25; -696967.69; Administração; 13.34%; 1142317.25; 1795274.62; -652957.37; Assistência Social; 09.15%; 865879.60; 417991.78; 447887.82;  0.99
Prefeitura Municipal de Serranos - MG;  3167004;  MG;  2037; Educação; 19.30%; 1364123.68; 1992623.38; -628499.70; Orçamentárias); 16.46%; 570001.90; 33978.37; 536023.53; Transporte; 12.36%; 403429.01; 805925.04; -402496.03; Administração; 08.77%; 2065288.83; 1779553.84; 285734.99; Agricultura; 07.69%; 269541.68; 519890.88; -250349.20;  1.08
Prefeitura Municipal de Senador Cortes - MG;  3165602;  MG;  2046; Administração; 23.70%; 979011.76; 1797423.47; -818411.71; Saúde; 12.79%; 1728284.16; 2170088.02; -441803.86; Transporte; 08.91%; 490174.07; 797858.44; -307684.37; Educação; 06.69%; 2218321.83; 1987308.53; 231013.30; Assistência Social; 06.43%; 205741.95; 427781.53; -222039.58;  1.20
Prefeitura Municipal de Protásio Alves - RS;  4315172;  RS;  2048; Agricultura; 24.36%; 1706497.98; 482421.86; 1224076.12; Educação; 18.09%; 1106528.35; 2015360.23; -908831.88; Administração; 17.59%; 2646261.39; 1762360.34; 883901.05; Saúde; 06.40%; 2477315.06; 2155772.96; 321542.10; Urbanismo; 06.25%; 214616.51; 528563.22; -313946.71;  1.06
Prefeitura Municipal de Santo Antônio do Planalto - RS;  4317756;  RS;  2053; Educação; 14.84%; 2631448.03; 2013203.48; 618244.55; Administração; 14.21%; 2366933.83; 1774654.82; 592279.01; Urbanismo; 12.64%; 3769.66; 530513.49; -526743.83; Previdência Social; 10.50%; 639624.79; 201881.30; 437743.49; Saúde; 07.66%; 2488356.02; 2169238.23; 319117.79;  1.21
Prefeitura Municipal de São Patrício - GO;  5220280;  GO;  2054; Urbanismo; 32.05%; 1809782.58; 506375.76; 1303406.82; Transporte; 15.80%; 154922.66; 797594.32; -642671.66; Educação; 09.95%; 1626578.51; 2031264.80; -404686.29; Previdência Social; 05.96%; 448750.98; 206197.75; 242553.23; Legislativa; 05.47%; 615574.20; 392999.60; 222574.60;  1.12
Prefeitura Municipal de Taipas do Tocantins - TO;  1720937;  TO;  2056; Saúde; 21.57%; 1310911.31; 2156590.95; -845679.64; Educação; 14.34%; 1471682.74; 2033696.47; -562013.73; Agricultura; 12.20%; 12725.86; 490973.77; -478247.91; Transporte; 10.83%; 368164.27; 792728.03; -424563.76; Urbanismo; 08.19%; 198330.70; 519185.01; -320854.31;  1.35
Prefeitura Municipal de Santa Cruz da Esperança - SP;  3546256;  SP;  2056; Habitação; 22.50%; 1235449.34; 89216.84; 1146232.50; Educação; 16.63%; 2864331.61; 2017059.01; 847272.60; Urbanismo; 12.33%; 1144010.94; 515863.06; 628147.88; Saúde; 09.78%; 2648913.81; 2150841.89; 498071.92; Transporte; 08.90%; 346327.01; 799747.37; -453420.36;  1.17
Prefeitura Municipal de São Vendelino - RS;  4319752;  RS;  2062; Transporte; 14.68%; 1447365.95; 804866.08; 642499.87; Educação; 13.87%; 2637768.28; 2030887.06; 606881.22; Urbanismo; 12.13%; 0; 530813.09; -530813.09; Saneamento; 11.22%; 572082.19; 80962.81; 491119.38; Saúde; 08.59%; 2542446.81; 2166357.96; 376088.85;  1.19
Prefeitura Municipal de Irati - SC;  4207858;  SC;  2067; Saúde; 18.08%; 1588200.55; 2186287.54; -598086.99; Administração; 10.74%; 1453735.29; 1809062.54; -355327.25; Encargos Especiais; 09.12%; 481228.03; 179434.29; 301793.74; Educação; 07.62%; 2294622.46; 2042493.34; 252129.12; Urbanismo; 07.58%; 267446.67; 518273.52; -250826.85;  1.02
Prefeitura Municipal de Água Comprida - MG;  3100708;  MG;  2070; Saúde; 21.53%; 3431650.18; 2163624.17; 1268026.01; Assistência Social; 16.58%; 1394838.51; 418372.78; 976465.73; Administração; 16.52%; 2750040.48; 1776874.94; 973165.54; Transporte; 08.65%; 337405.14; 846962.13; -509556.99; Legislativa; 06.64%; 783955.53; 392820.72; 391134.81;  1.04
Prefeitura Municipal de Vanini - RS;  4322558;  RS;  2071; Administração; 21.03%; 2196574.42; 1784474.47; 412099.95; Educação; 20.29%; 1670860.47; 2068573.72; -397713.25; Previdência Social; 08.48%; 48989.02; 215222.34; -166233.32; Urbanismo; 05.86%; 621455.55; 506656.53; 114799.02; Saúde; 05.80%; 2300707.79; 2187112.24; 113595.55;  1.04
Prefeitura Municipal de Ermo - SC;  4205191;  SC;  2081; Transporte; 22.60%; 1435931.52; 818147.51; 617784.01; Administração; 15.26%; 1375391.78; 1792598.31; -417206.53; Saúde; 12.69%; 2532468.63; 2185711.70; 346756.93; Educação; 10.48%; 1772601.65; 2059091.12; -286489.47; Previdência Social; 07.81%; 0; 213568.19; -213568.19;  1.02
Prefeitura Municipal de Doutor Ricardo - RS;  4306759;  RS;  2082; Administração; 22.99%; 1164592.72; 1820172.86; -655580.14; Urbanismo; 12.72%; 141582.23; 504228.44; -362646.21; Encargos Especiais; 10.01%; 468658.68; 183350.58; 285308.10; Transporte; 07.53%; 1011278.08; 796448.73; 214829.35; Previdência Social; 07.49%; 0; 213568.19; -213568.19;  1.06
Prefeitura Municipal de Nova Canaã Paulista - SP;  3532843;  SP;  2087; Administração; 14.39%; 1232742.32; 1849990.72; -617248.40; Assistência Social; 12.48%; 963676.26; 428026.76; 535649.50; Urbanismo; 12.37%; 1051734.37; 520981.59; 530752.78; Previdência Social; 11.44%; 708248.17; 217228.89; 491019.28; Desporto e Lazer; 09.04%; 527974.57; 139970.91; 388003.66;  1.20
Prefeitura Municipal de Aloândia - GO;  5200506;  GO;  2089; Educação; 30.75%; 915392.68; 2074792.28; -1159399.60; Agricultura; 13.78%; 0; 519383.03; -519383.03; Administração; 10.32%; 2234305.53; 1845265.32; 389040.21; Saúde; 06.64%; 1966421.16; 2216877.01; -250455.85; Encargos Especiais; 05.17%; 0; 194986.05; -194986.05;  1.35
Prefeitura Municipal de Marema - SC;  4210555;  SC;  2094; Transporte; 20.91%; 1429630.53; 788151.31; 641479.22; Urbanismo; 13.32%; 130277.50; 538926.84; -408649.34; Agricultura; 13.12%; 910360.20; 507987.59; 402372.61; Educação; 08.91%; 1797498.57; 2070752.47; -273253.90; Encargos Especiais; 07.85%; 429726.61; 188847.10; 240879.51;  1.02
Prefeitura Municipal de Poço das Antas - RS;  4314753;  RS;  2094; Transporte; 17.40%; 1441277.24; 780256.45; 661020.79; Urbanismo; 14.04%; 0; 533110.41; -533110.41; Agricultura; 10.76%; 923578.81; 514888.77; 408690.04; Administração; 07.93%; 1580305.38; 1881514.66; -301209.28; Educação; 06.26%; 1849958.87; 2087580.94; -237622.07;  1.16
Prefeitura Municipal de Santo Antônio dos Milagres - PI;  2209450;  PI;  2102; Transporte; 23.11%; 1900.00; 794127.07; -792227.07; Saúde; 19.63%; 1565609.16; 2238668.68; -673059.52; Agricultura; 14.38%; 22243.50; 515150.97; -492907.47; Administração; 10.08%; 1550603.76; 1896123.58; -345519.82; Previdência Social; 06.67%; 0; 228678.48; -228678.48;  1.02
Prefeitura Municipal de Almirante Tamandaré do Sul - RS;  4300471;  RS;  2106; Saneamento; 28.67%; 864000.00; 103245.38; 760754.62; Saúde; 12.08%; 2542168.20; 2221732.23; 320435.97; Urbanismo; 10.02%; 284210.39; 550158.76; -265948.37; Educação; 09.27%; 2332803.94; 2086829.94; 245974.00; Previdência Social; 08.73%; 0; 231768.93; -231768.93;  1.05
Prefeitura Municipal de Aracitaba - MG;  3103306;  MG;  2113; Administração; 20.56%; 1149337.47; 1887113.52; -737776.05; Transporte; 11.22%; 382630.97; 785290.62; -402659.65; Educação; 09.42%; 1771621.46; 2109735.14; -338113.68; Saúde; 08.17%; 1947398.06; 2240393.48; -292995.42; Cultura; 07.88%; 403012.09; 120434.03; 282578.06;  1.04
